datetime,headline,summary,url,source
2025-04-08 10:26:00,Health Insurer Stocks Soar on Medicare Rate Boost,Health Insurer Stocks Soar on Medicare Rate Boost,https://finnhub.io/api/news?id=c97f7d33240fe177b535fa48e4cccd036284608ce329b80f086ca5c854a8560c,DowJones
2025-04-08 10:10:46,Health insurance stocks soar after boost to Medicare reimbursement rates,"Shares of U.S. health insurers jumped on Tuesday after a bigger-than-expected increase in the government's reimbursement rates for Medicare Advantage plans in 2026 signaled some relief for a sector burdened with steep medical costs.  Shares of Medicare-focused insurer Humana led gains with a nearly 15% jump in premarket trading, while other health insurers including UnitedHealth Group, Centene and CVS Health advanced between 5% and 9%.  The ""best-case scenario"" rates, coupled with rising tariff risk, make health insurance stocks a strong relative safe haven, Baird Research analysts said in a note to clients.",https://finnhub.io/api/news?id=ee6a21030eaabf06e525fd5e895ec1ccc56280a2eac587e4cc2fe94c06ba2ceb,Yahoo
2025-04-08 09:45:00,"Dow's 1150-point surge led by gains in UnitedHealth, NVIDIA Corp. stocks","Dow's 1150-point surge led by gains in UnitedHealth, NVIDIA Corp. stocks",https://finnhub.io/api/news?id=73429578853febe1414dc24db30dcd6f8edba0cad330b3da67da009e6c54919f,MarketWatch
2025-04-08 07:41:00,ClearBridge Large Cap Value Portfolios Q4 2024 Commentary,Our quality bias in materials and utilities stood out the most in a quarter that saw a reversal of some of 2024âs themes. Read more here.,https://finnhub.io/api/news?id=4f2adf8bf1b4739c1a3d0a59b7f4ad911a6b3809bcf330ec783db294cea05e31,SeekingAlpha
2025-04-08 07:36:39,"Humana, UnitedHealth, Other Insurers Jump On Medicare Advantage Payment Hike","Humana, UnitedHealth, Other Insurers Jump On Medicare Advantage Payment Hike",https://finnhub.io/api/news?id=3124e91e0bd1ae6fe94b276e7b9333c120cb0a9c18dec6d2fd691153dbffe212,DowJones
2025-04-07 21:50:14,UnitedHealth Group (UNH) Stock Moves -0.07%: What You Should Know,"UnitedHealth Group (UNH) closed at $524.70 in the latest trading session, marking a -0.07% move from the prior day.",https://finnhub.io/api/news?id=8feafc75af4156854daad50918c8db23a7ac49e5109301ae4e1e86e7ff94bd38,Yahoo
2025-04-07 21:42:54,"Healthcare stocks rally, US govt. to pay more to Medicare plans","UnitedHealth (UNH), Humana (HUM), and CVS Health (CVS) rally in extended-hours trading on news that the US government will pay more than previously proposed to Medicare Advantage providers. Julie Hyman breaks down the details on Market Domination Overtime. To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here.",https://finnhub.io/api/news?id=e98f52164024eb0ba31d319a7c93e5f238eaf88e831d4991478e599d48cd663f,Yahoo
2025-04-07 21:05:00,Medicare Advantage’s diagnosing tactics made insurers like UnitedHealthGroup $33 billion richer,"Medicare Advantage plans are paid more for sicker members and less for healthier members, which provides an incentive for MA plans to report as many diagnoses as legitimately possible.",https://finnhub.io/api/news?id=a1300130a8d722f1bebbff5245c4e7b9b0471e2a4515132dae0f0880c5d5e71c,Yahoo
2025-04-07 20:14:00,"UnitedHealth, Humana and other health-insurance stocks are surging after this ‘big win’","UnitedHealth, Humana and other health-insurance stocks are surging after this ‘big win’",https://finnhub.io/api/news?id=cfb27904ad126ebe2017b599fdc2f253f467bc3bdee47eee58bc5edb802a09b8,MarketWatch
2025-04-07 18:18:00,Health Insurer Stocks Jump After Medicare Boosts Payment Rates,Health Insurer Stocks Jump After Medicare Boosts Payment Rates,https://finnhub.io/api/news?id=e7bc066574f6bf2e70c037cd9e46c9cd61c0688f252c5d15c41e17a57aceb098,MarketWatch
2025-04-07 15:41:00,"Bank of America, Chewy, and 16 More Stocks to Help You Hide From Tariff Chaos","Bank of America, Chewy, and 16 More Stocks to Help You Hide From Tariff Chaos",https://finnhub.io/api/news?id=c16b3718e27ecf3ea7c54b6d51b3623616f39c55fad5872bb972cfa4a10beeda,MarketWatch
2025-04-07 13:30:08,Wall Street Analysts See UnitedHealth (UNH) as a Buy: Should You Invest?,"Based on the average brokerage recommendation (ABR), UnitedHealth (UNH) should be added to one's portfolio. Wall Street analysts' overly optimistic recommendations cast doubt on the effectiveness of this highly sought-after metric. So, is the stock worth buying?",https://finnhub.io/api/news?id=53b9df9441725a94409a09eebf8f56b382a9c4bda29bc54492e7e6a79fccc88d,Yahoo
2025-04-07 13:30:02,New to Investing? This 1 Medical Stock Could Be the Perfect Starting Point,"Finding strong, market-beating stocks with a positive earnings outlook becomes easier with the Focus List, a top feature of the Zacks Premium portfolio service.",https://finnhub.io/api/news?id=72c180a7c28129c2656c98d2c6566ef4285d3dd6af8a7732a520975539dc4091,Yahoo
2025-04-07 12:30:08,"If You Invested $1000 in UnitedHealth Group a Decade Ago, This is How Much It'd Be Worth Now",Holding on to popular or trending stocks for the long-term can make your portfolio a winner.,https://finnhub.io/api/news?id=b042cb001aa0e3ad48652602dd6c83fe0c795da41f229ab1dc3deccbcbcd2012,Yahoo
2025-04-07 10:20:00,"The Zacks Analyst Blog Highlights: Broadcom, UnitedHealth, Toyota Motor and Perma-Pipe International","Broadcom, UnitedHealth, Toyota Motor and Perma-Pipe International are included in this Analyst Blog.",https://finnhub.io/api/news?id=db141bb08cd3fcef718b4146229b940afcdbdde843c8972f936442bc76e37f3a,Yahoo
2025-04-07 09:13:59,UnitedHealth shareholders withdraw effort to force transparency on coverage denials,"The faith-based shareholders’ proposal was challenged by UnitedHealth twice, thanks to a recent SEC guidance change the shareholders slammed as unfair. They could still reintroduce it next year.",https://finnhub.io/api/news?id=6328db2fc9590aead3ade5918b9b525fb5e5ae5b28707ed07517366edd5987ae,Yahoo
2025-04-06 12:00:13,Are Robust Financials Driving The Recent Rally In UnitedHealth Group Incorporated's (NYSE:UNH) Stock?,Most readers would already be aware that UnitedHealth Group's (NYSE:UNH) stock increased significantly by 6.4% over the...,https://finnhub.io/api/news?id=ae025fc5a4ca83163daef6c191664daee0298ebc6deb59afbf06bb177163c8b0,Yahoo
2025-04-04 21:28:29,UnitedHealth Group (UNH) – Jim Cramer Calls for Patience: ‘Wait Before You Chase This Red-Hot Stock!’,"We recently published a list of Jim Cramer’s Lightning Round: 8 Stocks in Focus. In this article, we are going to take a look at where UnitedHealth Group Incorporated (NYSE:UNH) stands against other stocks that Jim Cramer discusses. Jim Cramer, host of Mad Money, discussed on Monday how investor sentiment surrounding tech stocks has shifted […]",https://finnhub.io/api/news?id=0ebafead5ffec6d437cb78a1ac00ed62f23f55a11a6ac13d2d4f4f8ff048cf3f,Yahoo
2025-04-04 20:54:00,"Top Analyst Reports for Broadcom, UnitedHealth & Toyota Motor","Today's Research Daily features new research reports on 16 major stocks, including Broadcom Inc. (AVGO), UnitedHealth Group Incorporated (UNH) and Toyota Motor Corporation (TM), as well as a micro-cap stock Perma-Pipe International Holdings, Inc. (PPIH).",https://finnhub.io/api/news?id=65489d720042b00b9a731243a5aa78a35db2bd2d95752685ca3eac113120062b,Yahoo
2025-04-04 12:55:00,"Zacks Industry Outlook Highlights UnitedHealth, Humana and Centene","UnitedHealth, Humana and Centene are part of the Zacks Industry Outlook article.",https://finnhub.io/api/news?id=29405906e19a5bd9e17e9ce26307e1d78aaf4db27345c04654159b929299e184,Yahoo
2025-04-03 23:22:00,Voya Corporate Leaders Trust Fund B Q4 2024 Commentary,"For the quarter, Voya Corporates Leaders Trust Fund Series B underperformed its benchmark, S&P 500 Index on a net asset value basis, primarily due to selection effects.",https://finnhub.io/api/news?id=748f3481ec49c2de282915ec9d756a88810d29de334c3771b85e2474e5315fc5,SeekingAlpha
2025-04-03 18:43:00,"Potatoes, discount chains and drugmakers offer havens in stock-market bloodbath","Potatoes, discount chains and drugmakers offer havens in stock-market bloodbath",https://finnhub.io/api/news?id=f57ab0882a5b1d37612cb12eb44e395004096d9025d533fa7641bd6e86d9b6ca,MarketWatch
2025-04-03 17:08:00,These Stocks Will Hold Up the Best When Tariffs Hit the Economy,These Stocks Will Hold Up the Best When Tariffs Hit the Economy,https://finnhub.io/api/news?id=a747435267dced458805e22d75f12772756141620ab472c9b5d3c7cbb28313fe,MarketWatch
2025-04-03 13:44:00,"3 HMO Stocks to Watch Amid Nurse Shortages, High Tech Costs","The Medical-HMO industry rides on steady premium flows resulting from a growing customer base and contract wins. However, industry headwinds like elevated technology costs and workforce shortages remain concerns. UNH, HUM and CNC are likely to navigate industry storms.",https://finnhub.io/api/news?id=81a95bfc2ca90f4139a3e4e6e4358469a06eea5fcfdf7fcb4df06d4966039c32,Yahoo
2025-04-03 13:00:12,UnitedHealth Group Incorporated (UNH) Is a Trending Stock: Facts to Know Before Betting on It,"Zacks.com users have recently been watching UnitedHealth (UNH) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://finnhub.io/api/news?id=37c093528da459ce18e099f8dee1e50b3e0a7f03af7cc54e6978f02ca6f533a2,Yahoo
2025-04-02 18:20:00,FTC’s Case Against Drug Managers on Hold After Commissioners Fired,The agency has paused its lawsuit against three pharmacy-benefit managers because no current commissioners can participate in the case.,https://finnhub.io/api/news?id=1dfaeda909658c699856f99d840190e5d09c00aabe65884e42c0038e49c39b9f,Yahoo
2025-04-02 18:20:00,Trump’s Move to Dump FTC’s Democratic Members Leaves Insulin Case in Limbo,The Federal Trade Commission’s lawsuit against three large pharmacy-benefit managers over insulin prices is on hold after President Trump fired two of the agency’s commissioners.,https://finnhub.io/api/news?id=436f4d6f9441a89b03065565134aea8a0bb571689fb48c564e4830a82d616631,Yahoo
2025-04-02 09:52:00,TCW Relative Value Large Cap Fund Q4 2024 Commentary,The Fed lowered rates by 25 bps at its December meeting but forecasted fewer cuts (two versus four) in 2025 due to inflation concerns. Read more here.,https://finnhub.io/api/news?id=7bcd232a6d2fbaae424ef3abf40065a9310ba1661af00829ef549546cee155b4,SeekingAlpha
2025-04-01 20:00:50,Sector Update: Health Care Stocks Fall Late Afternoon,"Health care stocks declined late Tuesday afternoon, with the NYSE Health Care Index dropping 2.1% an",https://finnhub.io/api/news?id=27dd22c7ea89dfbf74be7ad3b60e982777bb519a71dde1eec9895b61c00487f9,Yahoo
2025-04-01 16:58:27,DOJ seeks death penalty in Luigi Mangione case,"The Department of Justice plans to seek the death penalty in the case against Luigi Mangione, the suspect in the murder of Brian Thompson, who was the CEO of UnitedHealthcare. Julie Hyman breaks down the latest on Wealth. To watch more expert insights and analysis on the latest market action, check out more Wealth here.",https://finnhub.io/api/news?id=156b8191a69fe31249325f29059f3f13b8582c5e3364dbd8340dfcb45633e4d3,Yahoo
2025-04-01 15:59:00,Attorney General Directs Prosecutors to Seek Death Penalty Against Luigi Mangione,The Justice Department’s directive comes in the case against the suspect charged with the killing of a UnitedHealth executive.,https://finnhub.io/api/news?id=c688d300176e1d6b8766d4d15674e539e1a97c472f5808bbfdbcbce398c40dcf,Yahoo
2025-04-01 13:58:42,UnitedHealth Group (UNH): Among the Best Healthcare Stocks to Buy According to Billionaires,"We recently published a list of 10 Best Healthcare Stocks to Buy According to Billionaires. In this article, we are going to take a look at where UnitedHealth Group Incorporated (NYSE:UNH) stands against other best healthcare stocks to invest in. Healthcare stocks experienced a challenging year in 2024, lagging behind high-growth sectors like tech and […]",https://finnhub.io/api/news?id=1d2aeb22667166938eaa6787f24587621d2bf15efcc5da7aadd4aa2c012dbf2d,Yahoo
2025-04-01 12:05:47,Dogs Of The Dow Chase April's 'Safer' Buy,,https://finnhub.io/api/news?id=2feed9044f044f2d4cb8422e3537e5db1ce869843f4c4367a375d4fa0a997d66,SeekingAlpha
2025-04-01 11:24:28,"US prosecutors to seek death penalty for Luigi Mangione, Bondi says","WASHINGTON -U.S. Attorney General Pamela Bondi directed federal prosecutors to seek the death penalty for Luigi Mangione, the man accused of shooting and killing UnitedHealth Group Chief Executive...",https://finnhub.io/api/news?id=6f300f30ade1f643c72f1b5488fed668e71568aca18d230c4db8a21da3500756,Finnhub
2025-04-01 11:16:01,"U.S. prosecutors to seek death penalty for Luigi Mangione, Bondi says","U.S. Attorney General Pamela Bondi directed prosecutors to seek the death penalty for Luigi Mangione, the man accused of shooting and killing UnitedHealth Group chief executive Brian Thompson in New...",https://finnhub.io/api/news?id=48620ff650c7384bea52e5c573e936277f846dfea22c4327a688e07f93377ebc,Finnhub
2025-04-01 09:03:47,3 Reasons We Love UnitedHealth (UNH),"Although the S&P 500 is down 1.7% over the past six months, UnitedHealth’s stock price has fallen further to $523.02, losing shareholders 10.3% of their capital. This was partly driven by its softer quarterly results and may have investors wondering how to approach the situation.",https://finnhub.io/api/news?id=2020d9eb19da9c562cbdf4be778652867721d99b49150a9fc7012c8f7bd15732,Yahoo
2025-03-31 14:12:37,Is UnitedHealth Group Incorporated (UNH) the Best Very Cheap Stock to Buy According to Billionaires?,"We recently published a list of 10 Best Very Cheap Stocks to Buy According to Billionaires In this article, we are going to take a look at where UnitedHealth Group Incorporated (NYSE:UNH) stands against other best very cheap stocks to buy according to billionaires. Coming off 2 years of healthy broader market performance (~26% total return in […]",https://finnhub.io/api/news?id=6b5eb678a66caa6f1ea2e95cf8b137a29922902dc61d06d2fe319e82d8268916,Yahoo
2025-03-31 11:41:00,"Dow's 113-point rally led by gains for shares of Amgen, IBM","Dow's 113-point rally led by gains for shares of Amgen, IBM",https://finnhub.io/api/news?id=b1fb324310d32eea420b654186992bd8c2d3679e66c43181f1bbace1b43b05e5,MarketWatch
2025-03-31 09:17:00,Hartford Quality Value ETF Q4 2024 Commentary,Hartford Quality Value ETF underperformed the Russell 1000 Value Index during the quarter. Read more here.,https://finnhub.io/api/news?id=d4936e7df23d7556069752f60450e0e5a2cab4c0e9253a3bf859fa6313683bda,SeekingAlpha
2025-03-31 04:35:00,John Hancock U.S. Global Leaders Growth Fund Q4 2024 Commentary,,https://finnhub.io/api/news?id=c15689563858746ec8fb6974cb4653397ecfea6cfc34ce5122c976d83df6716a,SeekingAlpha
2025-03-30 07:10:00,abrdn World Healthcare Fund Q4 2024 Commentary,,https://finnhub.io/api/news?id=e424a624d3ccbbcf72e63c708c1d194dad5e933e215b0ca6eba6b0c429aa41cf,SeekingAlpha
2025-03-30 06:23:16,UnitedHealth Group: The Classic Contrarian Story,,https://finnhub.io/api/news?id=af292b4cfe3188029fcf725bc39b87135405fc9d4cd04bae243f4a838c513118,SeekingAlpha
2025-03-30 03:25:00,abrdn Healthcare Opportunities Fund Q4 2024 Commentary,The equity portion of the Abrdn Healthcare Opportunities Fund fell (gross) but outperformed its custom benchmark over the quarter. Click here to read the full commentary.,https://finnhub.io/api/news?id=a5933eccf4e0954a3d6ef92d4832f42825c89b4de8dd9bba832d8a1bb2aa2d23,SeekingAlpha
2025-03-29 17:29:05,Rosen Law Firm Announces Investigation of Breaches of Fiduciary Duties by the Directors and Officers of UnitedHealth Group Incorporated - UNH,"NEW YORK, March 29, 2025 /PRNewswire/ -- Rosen Law Firm, a global investor rights law firm, continues to investigate potential breaches of fiduciary duties by the directors and officers of...",https://finnhub.io/api/news?id=e3b3b8c870facc3366b36f3f7a47e3846af0676ab75d25f1eeb105d209c5e72f,Finnhub
2025-03-29 13:11:00,Go Big on Defense. It’s What Has Worked for Investors Three Months Into 2025.,Go Big on Defense. It’s What Has Worked for Investors Three Months Into 2025.,https://finnhub.io/api/news?id=4eb342cac224dd9dba20389f9ac2d29bdfbbe74950626849362469162f07fbd3,MarketWatch
2025-03-29 07:00:00,UnitedHealth Group: A Discounted Dividend Growth Beast To Buy Now,,https://finnhub.io/api/news?id=45e09e8f83839f924c54d26504ef99155d98135a225030b911a24389c184d90e,SeekingAlpha
2025-03-28 21:45:17,UnitedHealth Group (UNH) Rises As Market Takes a Dip: Key Facts,"In the latest trading session, UnitedHealth Group (UNH) closed at $516.04, marking a +0.06% move from the previous day.",https://finnhub.io/api/news?id=d5ddc0f156c55edab4ecb1df3d37d21b2de9648f391174d847bd7737dc873d02,Yahoo
2025-03-28 20:55:57,"Invest in UnitedHealth Group, not Eli Lilly: Good Buy or Goodbye","In the latest Good Buy or Goodbye, Regan Capital chief investment officer Skyler Weinand joins Market Domination host Julie Hyman to break down which stock is a good buy and what stock should be avoided. Weinand recommends investing in UnitedHealth Group (UNH), as the company is trading at an attractive P/E ratio. He also recommends avoiding Eli Lilly (LLY), as its tremendous revenue growth is hard to repeat. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",https://finnhub.io/api/news?id=163e60a8c12179f66f5736696dcbbc43119a4308e213c76a6f558349413c57c6,Yahoo
2025-03-28 13:33:33,UnitedHealth Group Incorporated (UNH) Third Best Roth IRA Stock to Buy According to Analysts,"We recently published a list of 10 Best Roth IRA Stocks to Buy According to Analysts. In this article, we are going to take a look at where UnitedHealth Group Incorporated (NYSE:UNH) stands against other best Roth IRA stocks to buy according to analysts. A Roth IRA, or individual retirement account, is a tax-advantaged savings […]",https://finnhub.io/api/news?id=d42ddc320853f9cda01f2bfefda3377f16089f0a93ee85e207eb16bc36b9fa4f,Yahoo
2025-03-28 01:00:28,Is UnitedHealth Group Incorporated (UNH) the Low Volatility Stock to Buy According to Billionaire Ken Fisher?,"We recently published a list of 10 Low Volatility Stocks to Buy According to Billionaire Ken Fisher In this article, we are going to take a look at where UnitedHealth Group Incorporated (NYSE:UNH) stands against other low volatility stocks to buy according to billionaire Ken Fisher. Billionaire Ken Fisher, a prominent money manager, renowned author, […]",https://finnhub.io/api/news?id=63ddf4de981399bc7dd36b9ad915729e3a8290cd6c63a7e0d4bc7366728d9532,Yahoo
2025-03-28 00:55:00,ClearBridge Growth ESG Portfolios Q4 2024 Commentary,A market broadening in the fourth quarter sparked by Donald Trumpâs election victory and a further interest rate cut from the US Federal Reserve proved momentum-driven and short-lived.,https://finnhub.io/api/news?id=6b0ea926305a2a4ba933c3161d88aa79688369656de128124c20e105b3f2a570,SeekingAlpha
2025-03-27 23:45:00,Putnam Large Cap Value Fund Q4 2024 Commentary,"While US stocks overall posted a gain in the fourth quarter, value stocks fared differently, posting a modest negative return for the period.",https://finnhub.io/api/news?id=aeb92e66edaac5fe4e65f5b4d5d2bdee7f7625e0a724ba5862044a3ef0a67248,SeekingAlpha
2025-03-27 22:55:00,ClearBridge All Cap Growth Portfolios Q4 2024 Commentary,"Despite inklings of a market broadening sparked by Donald Trumpâs election victory and further interest rate cuts from the Fed, the post-election rally proved short-lived.",https://finnhub.io/api/news?id=832a9b4407a105064fc1cfb530dbd13f63fb60b6b2405433153447afc3b9240f,SeekingAlpha
2025-03-27 21:50:17,UnitedHealth Group (UNH) Dips More Than Broader Market: What You Should Know,"UnitedHealth Group (UNH) concluded the recent trading session at $515.72, signifying a -0.48% move from its prior day's close.",https://finnhub.io/api/news?id=66b43fd1cbae0f4b5d724527f75434b6d51b7d4472ad8b400eb8a149f32461f8,Yahoo
2025-03-27 17:02:59,Jim Cramer: UnitedHealth (UNH) Is a Titan – Buy the Dip Before the Bounce!,"We recently published a list of Did Jim Cramer Nail or Miss These 14 Stocks? In this article, we are going to take a look at where UnitedHealth Group Incorporated (NYSE:UNH) stands against other stocks that Jim Cramer discusses. During the most recent episode of Mad Money, Jim Cramer described the current stock market as […]",https://finnhub.io/api/news?id=d8d8ae90e1cfdd2d85a86bf70fe1674cf5a65d474e3c09ce5aeaff7561436b7d,Yahoo
2025-03-27 12:00:15,UnitedHealth Group's (NYSE:UNH) Returns Have Hit A Wall,Did you know there are some financial metrics that can provide clues of a potential multi-bagger? In a perfect world...,https://finnhub.io/api/news?id=07b8c38107b792d4d387d6604735204c292ab5af041b594ba2580efd5c985369,Yahoo
2025-03-27 11:30:00,ClearBridge Large Cap Value Fund Q4 2024 Commentary,Our quality bias in materials and utilities stood out the most in a quarter that saw a reversal of some of 2024âs themes.,https://finnhub.io/api/news?id=d1978fbcd4cd086ca1acf38f67402d30def438bccbd47be4e7f3b71fe245d500,SeekingAlpha
2025-03-27 00:19:19,UnitedHealth Group: Will 2025 Finally Be A Normal Year?,"UnitedHealth's 2025 guidance reflects optimism with expected revenue growth of 13% and EPS growth of 7%, aiming for a ""normal"" year. See more on UNH stock here.",https://finnhub.io/api/news?id=c9e56d3064256866354ee5736fe52e746cdca43b6ba0e13e9baa6722eaeda60b,SeekingAlpha
2025-03-26 21:48:54,"UnitedHealth has scrapped mentions of DEI from website, TechCrunch reports","It was not clear whether UnitedHealth pulled down the pages to represent a shift in terminology or an actual change in its policies, the report said.  UnitedHealth Group did not immediately respond to a Reuters request for comment.  Per TechCrunch's report, multiple pages of the UnitedHealth website dedicated to DEI now redirect to a ""page not found"" error when compared to archived copies of the site.",https://finnhub.io/api/news?id=69f6d66c50e10e38716e6167080cbf1ce7be7a953ea28402b24637c185ab5882,Yahoo
2025-03-26 20:13:08,US is only country debating GLP-1 insurance coverage for weight loss: Cigna CEO Cordani,Cigna (CI) CEO David Cordani is not convinced of the benefits of GLP-1s for weight-loss patients and said the US is the only country among developed nations where insurance coverage is being debated.,https://finnhub.io/api/news?id=64ce262c8731e0be72f6af4537f8d5b7c4747e2b9729830330fffd82f81d4f50,Yahoo
2025-03-26 17:34:08,UnitedHealth Removes Mentions Of DEI From Its Website - TechCrunch,March 26 - * UNITEDHEALTH REMOVES MENTIONS OF DEI FROM ITS WEBSITE -TECHCRUNCHSource text: https://tinyurl.com/mpevweux ...,https://finnhub.io/api/news?id=f52b39d0a3f9eb461eaaed01fa55ddbc3c4bb233530f2210108aefff97325e6a,Finnhub
2025-03-26 11:18:00,"Chevron, McDonald's share gains contribute to Dow's 118-point jump","Chevron, McDonald's share gains contribute to Dow's 118-point jump",https://finnhub.io/api/news?id=5dc775908e4183e81d2ef577dbfde84a64b6fce93c1704e497f60bc002ac4b94,MarketWatch
2025-03-25 20:59:26,Tracking Lone Pine Capital Portfolio - Q4 2024 Update,Lone Pine Capital's 13F portfolio value increased slightly from $13.41B to $13.47B. Check out the new stakes and significant stake additions to the portfolio.,https://finnhub.io/api/news?id=7b599a8cc87451e8f3c15fbf0e8c8056afc2603d09bb2b497796a664af570470,SeekingAlpha
2025-03-25 13:44:30,Is UnitedHealth Group Incorporated (NYSE:UNH) The Best Stocks to Buy Now For the Long Term?,"We recently published a list of 10 Best Stocks to Buy Now For the Long Term. In this article, we are going to take a look at where UnitedHealth Group Incorporated (NYSE:UNH) stands against other best stocks to buy now for the long term. What’s Next for the Equity Markets? The US equity markets have […]",https://finnhub.io/api/news?id=3cb6fe7dfea6ed2ed81e5e04cebae8576c737c47003556d33dcdb16d505fc586,Yahoo
2025-03-25 09:07:58,Q4 Earnings Highlights: Cencora (NYSE:COR) Vs The Rest Of The Health Insurance Providers Stocks,"As the Q4 earnings season wraps, let’s dig into this quarter’s best and worst performers in the health insurance providers industry, including Cencora (NYSE:COR) and its peers.",https://finnhub.io/api/news?id=da4991ee480dd7f7f14d8b76d51c76af760065c8c7762b73462759204653b5da,Yahoo
2025-03-25 08:00:35,Analysts Are 91% Sure You Should Buy These 10 Stocks Right Now,Analysts Are 91% Sure You Should Buy These 10 Stocks Right Now,https://finnhub.io/api/news?id=ed61b12b8b85c005403c1f025b52c98193f90f25afc18f6e3dddf5b641f6e825,DowJones
