datetime,headline,summary,url,source
2025-04-04 12:01:09,Merck & Co (MRK) Investors Who Lost Money Have Opportunity to Lead Securities Fraud Lawsuit,"BENSALEM, Pa., April 4, 2025 /PRNewswire/ -- The Law Offices of Howard G. Smith announces that investors with substantial losses have opportunity to lead the securities fraud class action lawsuit...",https://finnhub.io/api/news?id=d66e23d7f23c66936744d0d8c857d22dba7554b349e16f0cd856d9dde8ea2afb,Finnhub
2025-04-04 05:46:20,"Class Action Filed Against Merck & Co., Inc. (MRK) - April 14, 2025 Deadline to Join - Contact Levi & Korsinsky","NEW YORK, April 4, 2025 /PRNewswire/ -- Levi & Korsinsky, LLP notifies investors in Merck & Co., Inc. of a class action securities lawsuit. ...",https://finnhub.io/api/news?id=d7139fb1e140ec943312775c7de089ffdf26e78032cc18bd79c0a4e72ede947e,Finnhub
2025-04-04 01:30:00,NIH Funding Is Drying Up. Drug Discovery Could Go With It.,NIH Funding Is Drying Up. Drug Discovery Could Go With It.,https://finnhub.io/api/news?id=db1049f7d9493fde368aceb6d160ec087c9298994a38431a839142d1042f81ec,MarketWatch
2025-04-04 01:00:00,11 Stocks to Buy After the Biotech Bloodbath,11 Stocks to Buy After the Biotech Bloodbath,https://finnhub.io/api/news?id=a322276c6d94a4a8c787ba512a7149b93b37890be905f49bbc4a6c79220b6717,MarketWatch
2025-04-03 18:43:00,"Potatoes, discount chains and drugmakers offer havens in stock-market bloodbath","Potatoes, discount chains and drugmakers offer havens in stock-market bloodbath",https://finnhub.io/api/news?id=f57ab0882a5b1d37612cb12eb44e395004096d9025d533fa7641bd6e86d9b6ca,MarketWatch
2025-04-03 16:26:51,Biotech Stocks Take A Tariffs Hit. Pharmaceuticals Are Exempt — For Now.,Biotech Stocks Take A Tariffs Hit. Pharmaceuticals Are Exempt — For Now.,https://finnhub.io/api/news?id=9201434bddd814d56ee9eeb219358f350bdede42fd82155c651e1734a1f6d4b9,DowJones
2025-04-03 15:15:01,Absci Corporation: A Potential Turnaround Play In Biotech Amid A Tumultuous Market,"Absci Corporation stock has dropped since January, driven by weak earnings and broader biotech sector pressures. Learn more about ABSI stock here.",https://finnhub.io/api/news?id=a7851ba8522e5e689e738076a0826aaf1d9ab37e14f55d31d0b39e17f37b7cc9,SeekingAlpha
2025-04-03 14:30:22,"Pharma Stocks Aren't in the Clear, Despite Tariff Exemption—Heard on the Street","Big pharmaceutical stocks mostly rose after President Trump’s executive order exempted medicines from new tariffs. Merck, Bristol-Myers Squibb, and Johnson & Johnson were among the top performers in the S&P 500, with the sector also benefiting from its status as a defensive play.",https://finnhub.io/api/news?id=dafc455d6b043cbaeb717724b5933eb6ce4e53e22c177f5a35f7c74bc43607e6,Yahoo
2025-04-03 05:52:23,"Class Action Filed Against Merck & Co., Inc. (MRK) Seeking Recovery for Investors - Contact The Gross Law Firm","NEW YORK, April 3, 2025 /PRNewswire/ -- The Gross Law Firm issues the following notice to shareholders of Merck & Co., Inc. . ...",https://finnhub.io/api/news?id=7115a83366f53fc889d95f941117ca287622f93797d1af945ae67326b727bf54,Finnhub
2025-04-02 17:01:38,3 Dividend Stocks To Consider With Yields Up To 4.2%,"As the U.S. stock market experiences volatility amid anticipation of new tariff announcements from President Trump, investors are keenly observing how these trade measures might impact economic growth and inflation. In such an uncertain environment, dividend stocks can offer a measure of stability and income through regular payouts, making them attractive options for those seeking to balance risk with potential returns.",https://finnhub.io/api/news?id=0f567cf5e5257f8805ccd63222aee7c8ab4ae186a1753adfc806472f9473b49b,Yahoo
2025-04-02 13:30:10,Wall Street Analysts Think Merck (MRK) Is a Good Investment: Is It?,"The average brokerage recommendation (ABR) for Merck (MRK) is equivalent to a Buy. The overly optimistic recommendations of Wall Street analysts make the effectiveness of this highly sought-after metric questionable. So, is it worth buying the stock?",https://finnhub.io/api/news?id=0256b4a34352fbf106a74cb7b1e2645bceb55b2e857c0f4acdca77ec201d2710,Yahoo
2025-04-02 13:14:00,"The Zacks Analyst Blog Highlights Amazon.com, Oracle and Merck","Amazon.com, Oracle and Merck are part of the Zacks top Analyst Blog.",https://finnhub.io/api/news?id=2472d82e51eef77b409fbc3f6e2376d13aa03000464c122cb8a56c3f7027d3f3,Yahoo
2025-04-01 20:59:00,"Top Analyst Reports for Amazon, Oracle & Merck","Today's Research Daily features new research reports on 16 major stocks, including Amazon.com, Inc. (AMZN), Oracle Corp. (ORCL) and Merck & Co., Inc. (MRK).",https://finnhub.io/api/news?id=78c0294805d7265c675969efd2d087b631982aa68863ed1a6a18261cfba2f989,Yahoo
2025-04-01 20:38:17,My Top 10 High-Yield Dividend Stocks For April 2025,"Q1 2025 ended negatively for SPY and VYM, but my watchlist outperformed. Check out the April 2025 watchlist that includes ten stocks.",https://finnhub.io/api/news?id=a517e4ac446b85ed379968044f1e0ce825fb4e860551b48c610fe559bf43c9a5,SeekingAlpha
2025-04-01 15:30:00,"Dow falls nearly 150 points on losses for Johnson & Johnson, Merck shares","Dow falls nearly 150 points on losses for Johnson & Johnson, Merck shares",https://finnhub.io/api/news?id=c9d70736961831c69fccafebef0832d2e0f9e5e864e8e345b889072023cf7e19,MarketWatch
2025-04-01 14:29:00,"Dow's nearly 275-point fall led by losses for shares of Johnson & Johnson, Merck","Dow's nearly 275-point fall led by losses for shares of Johnson & Johnson, Merck",https://finnhub.io/api/news?id=8e6e1a2f58a2d0a1a80bde14e20a8bd4d965f6e8d850f32e0eea68e022b932d7,MarketWatch
2025-04-01 14:02:00,The FDA Is ‘Finished’ as Firings Sweep Health Agencies. Drug Stocks Are Falling.,The FDA Is ‘Finished’ as Firings Sweep Health Agencies. Drug Stocks Are Falling.,https://finnhub.io/api/news?id=671be3e872856c1fd539a90aecf2f62cc402dcbe40c96d7aafc95e5771fe7ca8,MarketWatch
2025-04-01 13:28:00,"Dow drops 100 points on losses in shares of Johnson & Johnson, Merck","Dow drops 100 points on losses in shares of Johnson & Johnson, Merck",https://finnhub.io/api/news?id=eb1dd4ba392c83d929f251858695639e83e0182ceadac3113a5a949f2ca960b8,MarketWatch
2025-04-01 12:05:47,Dogs Of The Dow Chase April's 'Safer' Buy,,https://finnhub.io/api/news?id=2feed9044f044f2d4cb8422e3537e5db1ce869843f4c4367a375d4fa0a997d66,SeekingAlpha
2025-04-01 10:51:00,"Dow's 150-point fall led by losses for Johnson & Johnson, Merck shares","Dow's 150-point fall led by losses for Johnson & Johnson, Merck shares",https://finnhub.io/api/news?id=7e04b62a34c728a42fbd843129a5ecde9a713dd142a87bbafd1a316103631111,MarketWatch
2025-04-01 10:45:00,Merck to Hold First-Quarter 2025 Sales and Earnings Conference Call April 24,"RAHWAY, N.J., April 01, 2025--Merck to Hold First-Quarter 2025 Sales and Earnings Conference Call April 24",https://finnhub.io/api/news?id=34bd703a85b6d3546530ec47094df259105b17f446951cca3bf63a9a73e615f8,Yahoo
2025-04-01 09:45:00,"Dow's 275-point drop led by losses for Johnson & Johnson, Boeing shares","Dow's 275-point drop led by losses for Johnson & Johnson, Boeing shares",https://finnhub.io/api/news?id=f722a776f2dc3f4e8e8704c3e65a2aaed943aac002f3c401614299af56e38521,MarketWatch
2025-04-01 05:46:23,"Class Action Filed Against Merck & Co., Inc. (MRK) Seeking Recovery for Investors - Contact Levi & Korsinsky","NEW YORK, April 1, 2025 /PRNewswire/ -- Levi & Korsinsky, LLP notifies investors in Merck & Co., Inc. of a class action securities lawsuit. ...",https://finnhub.io/api/news?id=b0f20e761e81ab9270f35b79f87184a81eb3998fd0170463de806719277f5bc1,Finnhub
2025-03-31 17:31:41,Merck (NYSE:MRK) Reports Strong Phase 3 Results For WINREVAIR In PAH Treatment,"Merck (NYSE:MRK) recently presented promising results from the Phase 3 ZENITH trial for its drug WINREVAIR, but the company's stock performance over the past month tells a different story, declining by 3.3%. This decrease in share price coincides with broader market trends, including steep losses in major indices due to looming tariffs and economic uncertainty, which have also impacted Merck's peer companies. Despite the positive drug trial outcomes and regulatory progress with CAPVAXIVE and...",https://finnhub.io/api/news?id=4a4431e6b019503d9d5b2ac5f6983eaf1c93eb047e0c5a8432ba5e92789c3c4f,Yahoo
2025-03-31 16:22:07,Does AstraZeneca Have 'One Pill To Rule Them All' In Cholesterol?,"AstraZeneca said Monday its experimental pill lowered ""bad"" LDL cholesterol by 51%. But AstraZeneca stock fell in line with pharma stocks.",https://finnhub.io/api/news?id=28a26f90e943889317642c2b0c0676b9cd4e9c665cbe123f60b6ac1ce77b0eab,Yahoo
2025-03-31 14:00:00,"WINREVAIR™ (sotatercept-csrk) Reduced the Risk of a Composite of All-Cause Death, Lung Transplantation and Hospitalization for Pulmonary Arterial Hypertension (PAH) by 76% Compared to Placebo in the Phase 3 ZENITH Trial","RAHWAY, N.J., March 31, 2025--WINREVAIR reduced the risk of a composite of all-cause death, lung transplantation and hospitalization for PAH by 76% vs. placebo in ZENITH trial.",https://finnhub.io/api/news?id=6c270f05a2f521da494d82f21c6191bf9966982baa2746444c835dc1a53e00a2,Yahoo
2025-03-31 12:44:12,"Pomerantz Law Firm Reminds Investors with Losses on their Investment in Merck & Co., Inc. of Class Action Lawsuit and Upcoming Deadlines - MRK","NEW YORK, March 31, 2025 /PRNewswire/ -- Pomerantz LLP announces that a class action lawsuit has been filed against Merck & Co., Inc. . Such investors are advised to contact Danielle Peyton at...",https://finnhub.io/api/news?id=d439998d54cd94f688ce8b52a5ba368663d527d09ea965a09f2c778ca780898d,Finnhub
2025-03-31 05:46:24,"Lost Money on Merck & Co., Inc.(MRK)? Join Class Action Suit Seeking Recovery - Contact The Gross Law Firm","NEW YORK, March 31, 2025 /PRNewswire/ -- The Gross Law Firm issues the following notice to shareholders of Merck & Co., Inc. . ...",https://finnhub.io/api/news?id=d5efbd5fdf7b6174a72106400f443943214c7deb05571b29b615fb78f7d3bcc6,Finnhub
2025-03-30 09:05:00,Putnam Large Cap Growth Fund Q4 2024 Commentary,"US equities had another positive quarter, with the S&P 500 Index returning 2.41% and our primary benchmark, the Russell 1000 Growth Index, returning 7.07%.",https://finnhub.io/api/news?id=b1298edf659df144da17a0ecdc0111e12ea4b30833a709a0aeac8543cf3dd760,SeekingAlpha
2025-03-30 05:00:00,Eli Lilly Vs. Novo Nordisk: Which Is The Better Bargain For Investors,Eli Lilly and Novo Nordisk occupy leading positions in the obesity and diabetes markets. Find out which is the better bargain for investors.,https://finnhub.io/api/news?id=e065d0a1e1188ee694cc2bc6539fc5b42f511784f8985ea5256abcfe2f272f87,SeekingAlpha
2025-03-29 02:31:40,Why Merck & Co. Inc. (MRK) Went Up On Friday?,"We recently published a list of 10 Firms End Friday Strong; 3 Reach All-Time Highs. In this article, we are going to take a look at where Merck & Co. Inc. (NYSE:MRK) stands against other firms that end Friday strong. Wall Street’s main indices finished the trading week in the negative territory as investor sentiment […]",https://finnhub.io/api/news?id=16d2714c7b8bed64026073a8239b63e3d8073b6a6deaae018b4a4983879f3622,Yahoo
2025-03-29 01:55:42,"Dividend Champion, Contender, And Challenger Highlights: Week Of March 30","Stay updated on dividend trends with a weekly summary of Dividend Champions, Contenders, and Challengers.",https://finnhub.io/api/news?id=d81259496e5bef96a5d8efece4f738345e95e2f18fdc7fe0b3e58fce85ff9cc9,SeekingAlpha
2025-03-28 17:40:05,"MRK Purchasers Have Opportunity to Lead Merck & Co., Inc. Securities Fraud Lawsuit","NEW YORK, March 28, 2025 /PRNewswire/ -- Rosen Law Firm, a global investor rights law firm, announces the filing of a class action lawsuit on behalf of purchasers of securities of Merck & Co., Inc. ...",https://finnhub.io/api/news?id=cb2918981561b7efc7ed383484d294842b35e1141cf6b4bf23f30c030988cfea,Finnhub
2025-03-28 16:33:00,Merck & Co. Inc. stock outperforms competitors on strong trading day,Merck & Co. Inc. stock outperforms competitors on strong trading day,https://finnhub.io/api/news?id=78fcfae1e9fe0e26716b9757368bce8c74fb108af2fbfe549a9a895abd7b16b5,MarketWatch
2025-03-28 15:20:00,FDA Accepts Merck's Filing for Subcutaneous Version of Keytruda,"The filing is based on late-stage data, which shows that treatment with the subcutaneous version of MRK's Keytruda is at least as effective as the IV version.",https://finnhub.io/api/news?id=a86ef02f5d85de372473b933fc447db79b4d8e9578fdb2b03e32f392add0ee83,Yahoo
2025-03-28 09:44:42,AbbVie Vs. Sanofi: Which Is The Better Investment Right Now,,https://finnhub.io/api/news?id=2ec9b46a156413c058393a72e5bee50e867a91233b35571d7b5b27f08d74bd75,SeekingAlpha
2025-03-28 09:40:08,Merck's Investigational Subcutaneous Pembrolizumab with Berahyaluronidase Alfa Demonstrates Noninferior Pharmacokinetics Compared to Intravenous KEYTRUDA in Pivotal 3475A-D77 Trial,"RAHWAY - Merck , known as MSD outside of the United States and Canada, today announced the first data presentation from the pivotal 3475A-D77 Phase 3 trial, evaluating the subcutaneous administration...",https://finnhub.io/api/news?id=4a3af87dabfe3f9ee7c2f0638fe33398402c981fe888ab6c325a497aa3c88a3e,Finnhub
2025-03-28 05:46:22,"Lost Money on Merck & Co., Inc.(MRK)? Join Class Action Suit Seeking Recovery - Contact Levi & Korsinsky","NEW YORK, March 28, 2025 /PRNewswire/ -- Levi & Korsinsky, LLP notifies investors in Merck & Co., Inc. of a class action securities lawsuit. ...",https://finnhub.io/api/news?id=5d04041ef3a7dbf9c9c763ed8ca5e1058e3977b9614035e96bd8e6509f79815e,Finnhub
2025-03-28 02:32:00,Germany's Merck Teams Up With Abbisko for Global Sale Rights of Bone-Tumor Drug,Germany's Merck Teams Up With Abbisko for Global Sale Rights of Bone-Tumor Drug,https://finnhub.io/api/news?id=dc86a4369a41a090da232b8f4f6b694660cf836f41718fdec0b23116a08a1883,MarketWatch
2025-03-27 21:36:37,Is Merck & Co. (MRK) the Low Volatility Stock to Buy According to Billionaire Ken Fisher?,"We recently published a list of 10 Low Volatility Stocks to Buy According to Billionaire Ken Fisher. In this article, we are going to take a look at where Merck & Co., Inc. (NYSE:MRK) stands against other low volatility stocks to buy according to billionaire Ken Fisher. Billionaire Ken Fisher, a prominent money manager, renowned […]",https://finnhub.io/api/news?id=7e016d6cd464971cac9fa4b855dff43913d12985c14fdeefa245ee40b55e927a,Yahoo
2025-03-27 20:47:50,Tracking Cliff Asness' AQR Capital Management 13F Portfolio - Q4 2024 Update,"AQR Capital Management's portfolio grew to $77.63B with top stakes in Apple, Nvidia, Microsoft, Amazon and Alphabet. Read here for a portfolio update.",https://finnhub.io/api/news?id=0f9f76ea1dfc19d71fbc8d6eed19477e768ee0f4440a5d4f249cf95c4ca85f2c,SeekingAlpha
2025-03-27 20:14:00,Merck releases positive data for blockbuster cancer drug,"Merck & Co. (MRK) releases positive phase three data for its injectable-form cancer drug Keytruda. Yahoo Finance Senior Health Reporter Anjalee Khemlani joins Market Domination to break down the company's new data. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",https://finnhub.io/api/news?id=88716e3a4f839124dd519a05368f64422516e9717d64929bd0bf2cba14328c52,Yahoo
2025-03-27 16:38:44,Merck's Biggest Moneymaker Could Get Even Bigger. But Will It Help Downtrodden Shares?,The FDA is due to make an approval decision on injectable Keytruda by mid-September. The move could bolster downtrodden Merck stock.,https://finnhub.io/api/news?id=f85bce47a3e557c3eac69d4df71f72c398b8080ad7603d9ea6914e64c778d356,Yahoo
2025-03-27 15:01:00,Merck’s Investigational Subcutaneous Pembrolizumab With Berahyaluronidase Alfa Demonstrates Noninferior Pharmacokinetics Compared to Intravenous (IV) KEYTRUDA® (pembrolizumab) in Pivotal 3475A-D77 Trial,"RAHWAY, N.J., March 27, 2025--Merck (NYSE: MRK), known as MSD outside of the United States and Canada, today announced the first data presentation from the pivotal 3475A-D77 Phase 3 trial, evaluating the subcutaneous administration of pembrolizumab, together with berahyaluronidase alfa (MK-3475A; from now on referred to as ""subcutaneous pembrolizumab""). Berahyaluronidase alfa is a variant of human hyaluronidase developed and manufactured by Alteogen Inc. These results are being presented today a",https://finnhub.io/api/news?id=2793e6902f249d661163bf985060d60316b31281d718ac5e194b0e29dde357f2,Yahoo
2025-03-27 15:00:09,Positive phase III data gives Merck potential boost for blockbuster Keytruda in injection form,Merck has filed for approval for a new drug that could buoy the bottom line from headwinds in recent months.,https://finnhub.io/api/news?id=9a76b7624f852d4208510bbb16618a6f4ce13ba24923f861b8a982bd6e3888ac,Yahoo
2025-03-27 12:00:34,China Expansion Helps Fuel This AI-Powered Cloud Stock In Rough Market,"Boosted by partnerships with Big Pharma and a push into China, Veeva continues to battle to break out in troubled market.",https://finnhub.io/api/news?id=ead1eaea6e1a2d4892467d232ea91ace4a8599318c6737747b154e0a618d69cb,Yahoo
2025-03-27 11:00:03,Merck Says FDA PDUFA Date For Subcutaneous Pembrolizumab Set For Sept 23,Merck & Co Inc: * MERCK: INVESTIGATIONAL SUBCUTANEOUS PEMBROLIZUMAB WITHBERAHYALURONIDASE ALFA SHOWS NONINFERIOR PHARMACOKINETICS VERSUSIV KEYTRUDA IN 3475A-D77 TRIAL *...,https://finnhub.io/api/news?id=f41212b17abb6a6eee9790d98cd987c2bcf88b17111eae4267f165e1aa1eb6c0,Finnhub
2025-03-27 11:00:00,Merck plans to  launch US subcutaneous version of Keytruda on October 1,"Merck & Co saidon Thursday that it plans to launch a subcutaneously injectedversion of its blockbuster cancer immunotherapy Keytruda in theU.S. on October 1, and expects to hit peak adoption rates...",https://finnhub.io/api/news?id=19bd5f91624c20484dc9368ac806521208b623f1a5fc2c66cee16ea7b54a2f86,Finnhub
2025-03-27 05:46:24,"Class Action Filed Against Merck & Co., Inc. (MRK) - April 14, 2025 Deadline to Join - Contact The Gross Law Firm","NEW YORK, March 27, 2025 /PRNewswire/ -- The Gross Law Firm issues the following notice to shareholders of Merck & Co., Inc. . ...",https://finnhub.io/api/news?id=ced82b3cc9d560c18f11eb06a27f5bb8f69d2bd5b3266c16a6e41c3bad55ed42,Finnhub
2025-03-27 01:41:13,Here is Why Jim Cramer Is Bullish About Merck (MRK),"We recently published a list of Jim Cramer Focused On These 9 Stocks Recently. In this article, we are going to take a look at where Merck & Co., Inc. (NYSE:MRK) stands against other stocks that Jim Cramer discussed recently. Jim Cramer, host of Mad Money, expressed his frustration on March 19 about how investors […]",https://finnhub.io/api/news?id=11cdc98ea1d43a7ecf575f7dd1714f5a3309c9064bf4a433447ef62c8c76f01f,Yahoo
2025-03-26 22:09:46,"Is Merck & Co., Inc. (MRK) the Best Consistent Dividend Stock to Buy?","We recently published a list of 12 Best Consistent Dividend Stocks to Buy. In this article, we are going to take a look at where Merck & Co., Inc. (NYSE:MRK) stands against other best consistent dividend stocks to buy. Over the past two years, persistently high inflation has led to increased borrowing costs, creating a […]",https://finnhub.io/api/news?id=525a360bdc738baf769aa28c33f55e38678e0354fc94de4ab1f7305eb5a4f799,Yahoo
2025-03-26 17:45:13,Jim Cramer on Merck (MRK): “I Like It at This Level – But I Like Bristol-Myers Even More!”,"We recently published a list of Jim Cramer Recently Put These 10 Stocks Under Spotlight. In this article, we are going to take a look at where Merck & Co., Inc. (NYSE:MRK) stands against other stocks that Jim Cramer discussed recently. On Monday, Jim Cramer, host of Mad Money, shared his thoughts on how the […]",https://finnhub.io/api/news?id=88cdf4020654f947642c32f12b36a0002f2f93483992fc0c041dc81148e911fa,Yahoo
2025-03-26 17:32:10,Merck (NYSE:MRK) Gains EC Approval For CAPVAXIVE® Amid Recent 7% Share Price Dip,"Merck (NYSE:MRK) has recently achieved a significant milestone with the European Commission's approval of its pneumococcal vaccine CAPVAXIVE®, boosting its portfolio in the vaccines market. Despite this positive development, the company's share price encountered a 1.82% decline over the last month, a period marked by substantial turmoil across global markets. Influenced by concerns related to potential U.S. tariffs and the broader selloff in the technology sector, many investors were...",https://finnhub.io/api/news?id=c891a3449cf3502f788d0a0f82d29be4fb75dbd18422f911220c34c4e3450a5b,Yahoo
2025-03-26 12:31:18,5 Reasons To Buy Regenxbio Right Now,"Regenxbio Inc. is ranked a Strong Buy due to low EV, strong partnerships, royalty income, bullish trends, and major buyout potential. Click for more on RGNX stock.",https://finnhub.io/api/news?id=8a40b480c8d306b7e091b768b67a23d4ebda58dfb202802efbf685da9ecf8ceb,SeekingAlpha
2025-03-26 11:18:00,"Chevron, McDonald's share gains contribute to Dow's 118-point jump","Chevron, McDonald's share gains contribute to Dow's 118-point jump",https://finnhub.io/api/news?id=5dc775908e4183e81d2ef577dbfde84a64b6fce93c1704e497f60bc002ac4b94,MarketWatch
2025-03-26 11:00:00,Forget S&P 500 And Buy These Dividend Icons Instead,,https://finnhub.io/api/news?id=b21b4fa1102f750ba2be2c50300bffb1ab17c0c44eb5f9e97fd8194aad8c643d,SeekingAlpha
2025-03-26 10:45:00,European Commission (EC) Approves Merck’s CAPVAXIVE® (Pneumococcal 21-valent Conjugate Vaccine) for Prevention of Invasive Pneumococcal Disease and Pneumococcal Pneumonia in Adults,"RAHWAY, N.J., March 26, 2025--European Commission (EC) Approves Merck’s CAPVAXIVE® for Prevention of Invasive Pneumococcal Disease and Pneumococcal Pneumonia in Adults",https://finnhub.io/api/news?id=df902931efd098566316e387dfdb95be695e60a249e2369c94ae6cbcce2c9f64,Yahoo
2025-03-26 09:56:29,Merck: pneumococcal vaccine approved in EU,On Wednesday Merck announced that the European Commission has approved its pneumococcal vaccine Capvaxive for the prevention of invasive pneumococcal disease in adults.The authorisation granted by...,https://finnhub.io/api/news?id=680e827af7929f546ec2898dd1cb154d59e0975baf588375b31d8652a4e624bf,Finnhub
2025-03-26 09:28:05,Merck & Co.: Looming Patent Expiries For Key Drugs Weakens Longer-Term Outlook,">40% of Merck's revenues are driven by cancer med Keytruda, which faces patent expiry by 2028. See why I rate MRK stock a hold.",https://finnhub.io/api/news?id=9b4e78b04ae3afbd575bac37d78408711bc7628cc7a9328f60d9eaba4b50e894,SeekingAlpha
2025-03-26 09:19:50,Why Merck & Co. Inc. (MRK) Performed Worst On Tuesday?,"We recently published a list of Pulse of The Market: Tuesday’s 10 Worst Performers. In this article, we are going to take a look at where Merck & Co. Inc. (NYSE:MRK) stands against other Tuesday’s worst performers. Wall Street finished Tuesday’s trading in a lackluster fashion, with all major indices ending in the green territory, […]",https://finnhub.io/api/news?id=6cc650cc63e57b566a04b0a781da3f8572ddc8fae5c863e3e0ea20c6e128d3af,Yahoo
2025-03-26 07:51:22,European Commission (EC) Approves Merck's CAPVAXIVE® (Pneumococcal 21-valent Conjugate Vaccine),Merck & Co Inc: * EUROPEAN COMMISSION APPROVES MERCK’S CAPVAXIVE® FOR PREVENTION OFINVASIVE PNEUMOCOCCAL DISEASE AND PNEUMOCOCCAL PNEUMONIA INADULTSSource text:Further company...,https://finnhub.io/api/news?id=af5a600b84f8886fcda363802934b302973821177d861b62e2956c66a2e5e3a2,Finnhub
2025-03-26 07:10:15,Merck Gets European Commission Approval of Capvaxive Vaccine,"By Colin Kellaher Merck & Co. has won approval from the European Commission of its Capvaxive pneumococcal disease vaccine for adults. The Rahway, N.J., drugmaker on Wednesday said the...",https://finnhub.io/api/news?id=f3e44f3408bcbe0a34fb762a461bdd0d0f820857a4089ed4a9c87f46831beae7,Finnhub
2025-03-25 21:48:51,Is Merck & Co. Inc. (MRK) The Best Defensive Stock Amid Market Volatility?,"We recently published a list of 15 Best Defensive Stocks Amid Market Volatility In this article, we are going to take a look at where Merck & Co. Inc. (NYSE:MRK) stands against other best defensive stocks amid market volatility. With ongoing inflation, economic uncertainty, and global tensions, more investors are looking for ways to protect […]",https://finnhub.io/api/news?id=91be085d3fecf7c26c22abf9210c5b902d20bc3bc975edb97afa9963611cff1c,Yahoo
2025-03-25 19:00:53,Merck Bets $2B on China's Hengrui for Next Big Heart Drug,Big Pharma taps Chinese innovation again--this time for a potential blockbuster heart treatment targeting 1.4B people.,https://finnhub.io/api/news?id=c6cd694188cadbd36d4696870b23a97c01754f7956e6c6518558878bfe870c0f,Yahoo
