datetime,headline,summary,url,source,sentiment,confidence
2025-04-08 00:30:40,"Peter Lynch's Advice: 'If You Can't Explain to an 11-Year-Old in Two Minutes or Less Why You Own the Stock, You Shouldn't Own It'","In a 1997 speech, famed investor Peter Lynch imparted his investment wisdom, emphasizing the significance of comprehending the business behind the stock and the ineffectiveness of economic forecasting. What Happened: Lynch, celebrated for his ...",https://finnhub.io/api/news?id=5864a90422b1d87c2f60193d468736148fab20d2e4d3229ce15ef6471421dd8e,Yahoo,positive,0.7984
2025-04-07 19:59:41,Sector Update: Consumer Stocks Retreat Late Afternoon,"Consumer stocks were lower late Monday afternoon, with the Consumer Staples Select Sector SPDR Fund",https://finnhub.io/api/news?id=fdbe9811a2924da41a2e50ef41cebf025acca0d1183406639cee1327969874ce,Yahoo,neutral,0.9625
2025-04-07 19:35:14,What Growth Opportunities Does Walmart See for Fiscal 2025?,Walmart's Financial Landscape: Challenges and Opportunities,https://finnhub.io/api/news?id=0b7262c72041f8459f53739dd5cafba8f68bb548f7a7ee873329a8ba18ace59a,Yahoo,positive,0.8808
2025-04-07 18:30:00,Trump tariffs: Which retailers will be most resilient,"The White House denied reports on Monday of an alleged 90-day pause on reciprocal tariffs, which are still set to take effect Wednesday, April 9. Wedbush Securities managing director of equity research for retail hardlines Seth Basham joins Catalysts to discuss how retailers will absorb tariff-fueled price increases, noting that most retailers will be forced to pass on some of the cost to their consumers. Basham notes that retailers with more pricing power, such as auto parts retailers and mass merchants that sell consumer staples, will be more equipped to withstand the impact of these tariffs. To watch more expert insights and analysis on the latest market action, check out more Catalysts here.",https://finnhub.io/api/news?id=207c6f5d2f1cd0b1fcb0bb1f37605ae315a8523b515e7eb3d495cdab9799ba6d,Yahoo,positive,0.8144
2025-04-07 17:16:53,The Ideal Anti-Tariff Investment: TJX Companies,"Discover how The TJX Companies, Inc. thrives with off-price retail strategy, store expansions, and steady growth despite market challenges. Click for more.",https://finnhub.io/api/news?id=1f690dd6e588c04019a9e8372b539ef12abcdba5ab86400b4a0a7cc0400fe641,SeekingAlpha,positive,0.8783
2025-04-07 16:04:52,"Walmart's Advertising Business Expected to Drive Growth Over Next 5 Years, UBS Says","Walmart's (WMT) advertising business is likely to drive growth in the next five years, with the pote",https://finnhub.io/api/news?id=451227aeded8f977cd21b87fd72fb11d23dfbbf841be563441a766a919bd4b55,Yahoo,negative,0.924
2025-04-07 16:04:37,Oppenheimer Cuts Its Price Target on Walmart Stock,Oppenheimer cuts Walmart target due to anticipated impact of tariffs and the negative effect on discretionary spending later in the year.,https://finnhub.io/api/news?id=326f8a730324dbe51a9dc93998acf6fa432769274210ef795546f98a29e49c1c,Yahoo,neutral,0.6425
2025-04-07 15:09:15,"Walmart Likely to Achieve Q1 Guidance, Oppenheimer Says",Walmart (WMT) is still likely to deliver its earnings per share guidance for Q1 but could scrap its,https://finnhub.io/api/news?id=b4d5a0a16b9a62361f35e1294dd715123fc2085a57e164567aef7c23ab3d089a,Yahoo,negative,0.9439
2025-04-07 14:52:11,"Walmart Could Withdraw Full-Year Guidance Amid Tariff Volatility, Oppenheimer Says",Walmart (WMT) could withdraw its fiscal 2026 guidance due to volatility linked to President Donald T,https://finnhub.io/api/news?id=267dff7febcb920bac99b1b02f4342435912841e4d78bf53e4e8a517b4f202d7,Yahoo,neutral,0.9547
2025-04-07 14:42:00,Dollar General and Dollar Tree Are Upgraded. They Have Room to Raise Prices.,"Dollar General and Dollar Tree should be able to weather higher tariffs, Citi Research analysts say.",https://finnhub.io/api/news?id=75bf51211ebad65fe63251176683748bb7ad22c5fb35ced5a4913b74624d7293,Yahoo,negative,0.8117
2025-04-07 13:32:35,Citi upgrades Dollar General as it has limited tariff exposure,Investing.com -- Citi upgraded Dollar General (NYSE:DG) to Neutral from Sell saying the discount retailer is better positioned than peers to weather the new tariff environment and a potential consumer slowdown.,https://finnhub.io/api/news?id=489c2c2f786ead0ca75e65e5f92ad93aeebedfc21febb21024cf11e5e8fed64b,Yahoo,negative,0.9411
2025-04-07 12:54:01,'I find it impossible to catch my bearings': Yahoo Finance community reacts to Trump tariff stock market plunge,The markets are undergoing one of the worst stretches in recent memory as Trump tariff fears take hold. Here is what is top of mind with the Yahoo Finance community.,https://finnhub.io/api/news?id=bc4f3650a1e20e9d8b3adfbdea6f9013b14dd80680c6236e81f64d9f4acb6145,Yahoo,neutral,0.5107
2025-04-07 11:59:00,This Discount Retailer Has ‘Smaller Problems’ in Big Tariff World. Why the Stock Was Upgraded.,"Dollar General should be able to navigate a weak consumer environment, say Citi Research analysts say.",https://finnhub.io/api/news?id=e39095db21cd5eb7f3650ec2102562f8bd755efa72bcba94a504c2d96e7ddea1,Yahoo,positive,0.7481
2025-04-07 10:38:00,Target serves up Easter meal at last year’s price,The retailer is also highlighting seasonal dessert options and deals on select items like private label treats.,https://finnhub.io/api/news?id=7ac32615f51ad46f2daebc005c85ee1c2ca0c673f6dd83c984ad1cd300626dd5,Yahoo,positive,0.9173
2025-04-07 10:37:00,Walmart adds mass timber to new corporate HQ campus,"Mercer Mass Timber helped erect four CLT and glulam buildings, alongside additional offices with full frames made of the material.",https://finnhub.io/api/news?id=7f92ca8fda7c8b221e7cb80ab2d1e393efa311d660bef7eec5db9f076f4372b1,Yahoo,positive,0.8413
2025-04-07 08:25:00,Where Will Walmart Stock Be in 5 Years?,"Walmart (NYSE: WMT) investors have had an incredible run since the pandemic started roughly five years ago.  Toss in reinvested dividends, and the total return from holding Walmart stock over the past five years was 125%.  Walmart is no longer just a retailer that uses its scale to deliver ultra-low prices to value-seeking shoppers.",https://finnhub.io/api/news?id=e34c7d02dba8bc4f44889e2405264ab9fe8ca75be691962835a03811ccecfc25,Yahoo,positive,0.9361
2025-04-07 06:00:00,Macroecnomic Recap: Expecting Recession In 2025,Tariffs will likely push the US economy into a recession. Click here to read why and the opportunities that exist despite a recession forecast.,https://finnhub.io/api/news?id=fbdbf7b5085e6e4159fd9d40e3300767597cbbf895c28cf67b1c50c4f139f1f2,SeekingAlpha,neutral,0.8703
2025-04-06 23:08:14,I Buy These 4 Stocks To Weather Trump's Tariffs,,https://finnhub.io/api/news?id=179f666887a0f3a98154eaff6add4aadad7f4da76db2049c01bf89d5c4fbd9fa,SeekingAlpha,positive,0.877
2025-04-06 23:05:12,Is Walmart Inc. (WMT) the Best Counter Cyclical Stock to Buy According to Analysts?,"We recently published a list of 11 Best Counter Cyclical Stocks to Buy According to Analysts. In this article, we are going to take a look at where Walmart Inc. (NYSE:WMT) stands against other best counter cyclical stocks to buy according to analysts. Counter cyclical stocks stand out because they tend to perform well during economic […]",https://finnhub.io/api/news?id=478d787db867d91ec635dea7d0a6ec4d0e02bd0ae3dc8db0add4b78a6eaa3b2a,Yahoo,positive,0.8654
2025-04-06 22:14:00,Will Walmart's $2.3 Billion Advertising Bet Work Out Better Than Jet.com?,Walmart (NYSE: WMT) is one of the largest retailers in the world.  The company's recent $2.3 billion investment in Vizio is one endeavor that investors will want to monitor closely.  One of the most notable acquisitions that retailer Walmart has made in recent years was Jet.com.,https://finnhub.io/api/news?id=46a58efa8236fdb208b79f3dfc40bdcd53a08b622a2d58c895c4708663eff17a,Yahoo,negative,0.8525
2025-04-06 12:30:33,Why Trump tariffs have made it impossible to pick stocks,Having trouble picking a stock post Liberation Day carnage? You aren't alone.,https://finnhub.io/api/news?id=5b9b2d84df69c8a2d1c6807f3ddd0a29fb354aa1c770613b675505aa3b8b5e3a,Yahoo,positive,0.5474
2025-04-05 17:43:32,Jim Cramer Sounds Alarm on Walmart (WMT): ‘I’m Concerned About the Quarter’,"We recently published a list of Jim Cramer Raises Big Question About Tariffs & Discusses These 11 Stocks. In this article, we are going to take a look at where Walmart Inc. (NYSE:WMT) stands against other stocks that Jim Cramer discusses. In a recent appearance on CNBC’s Squawk on the Street, Jim Cramer asked the […]",https://finnhub.io/api/news?id=a709b74756ab42e10678278533bbf9c16535c614264be2af5836d6f6cc660477,Yahoo,neutral,0.8198
2025-04-05 13:00:00,"Tesla's huge brand damage, Walmart's manager pay, Target follows Costco: Business news roundup","Walmart’s big pay bump for its store managers is paying off, according to U.S. CEO John Furner.",https://finnhub.io/api/news?id=d24492e195b2e81824dad5c79e7298431232d9a2ec4937a0d573c0b86d263096,Yahoo,positive,0.8862
2025-04-05 07:25:00,Where Will Walmart Stock Be in 1 Year?,The resilient retailer might be priced for perfection right now.,https://finnhub.io/api/news?id=f9f77186aef2905e2cba64cf97455a6342360c85709c00a163671fdc2b9eecf6,Yahoo,positive,0.9403
2025-04-04 22:43:28,"TikTok deal put on hold after China objects over tariffs, sources say","WASHINGTON/BEIJING -A deal to spin off the U.S. assets of TikTok was put on hold after China indicated it would not approve the deal following President Donald Trump's tariffs announcement this week,...",https://finnhub.io/api/news?id=c5c57ddc6bdce7697acf4996889cfd2d352dcfbae11518aa52eec301ba621129,Finnhub,neutral,0.8565
2025-04-04 21:10:00,The U.S. Just Imposed Sweeping Tariffs on All Imports. Here's How Walmart Stock Might Be Affected.,America's largest retailer could see costs rise on many of its products.,https://finnhub.io/api/news?id=6befd33915e68c2c5dc4221f933f03612f6e4b175fdf7bbf76521e05fa6a5233,Yahoo,positive,0.7515
2025-04-04 20:46:48,3 Ways the New U.S. Tariffs Might Affect Amazon Stock,"President Donald Trump's ""Liberation Day"" tariff program set off a string of worries and sent the markets tumbling on Thursday and Friday.  New fears about how the tariffs could trigger a recession sent investors running toward safer instruments like U.S. Treasury bills.  Amazon (NASDAQ: AMZN) stock is one of those stocks and it dropped 12.8% since the tariffs were announced, and it's lost all its gains from the past year.",https://finnhub.io/api/news?id=b142c8334d2b54cad79d3b38dc3f0d0b06bbf0bec1e306ffaa36936175ddd17a,Yahoo,neutral,0.68
2025-04-04 19:46:43,Sector Update: Consumer Stocks Fall in Late Afternoon Trading,Consumer stocks fell late Friday afternoon with the Consumer Staples Select Sector SPDR Fund (XLP) d,https://finnhub.io/api/news?id=f288e75912829b2b44a1baea366490b0b683364b21e54a30270517e667a48c0b,Yahoo,neutral,0.9732
2025-04-04 19:30:59,Amazon could see up to $10 billion in profits go up in smoke because of Trump tariffs,Amazon is caught in the Trump tariff crosshairs.,https://finnhub.io/api/news?id=8d29b8de03c9c88f61383b4688272b3f862818cd909edb6115c88b8e91b28f8a,Yahoo,negative,0.5904
2025-04-04 17:46:21,Walmart denies ABC News report it could join investor group to buy TikTok,"Walmart on Friday denied a report from ABC News that it was considering joining a group of investors to buy short video app TikTok. Earlier on Friday, ABC News reporter Selina Wang said...",https://finnhub.io/api/news?id=95663dc702d694cbe58628457374298282bccf2d5dad881595cb405ec63b04d2,Finnhub,positive,0.8927
2025-04-04 17:37:08,"TikTok deal put on hold after China indicated it would reject it over tariffs, sources say","WASHINGTON -A deal to spin off the U.S. assets of TikTok was put on hold after China indicated it would not approve the deal following President Donald Trump's tariffs announcement this week,...",https://finnhub.io/api/news?id=4448205216c03ea81d914eab40fb368fa2c0777093ed5ec536433f5eacc7206b,Finnhub,neutral,0.8775
2025-04-04 17:03:41,"Walmart considers joining investor group to buy TikTok, ABC News reporter says","Walmart is considering joining a group of investors to buy short video app TikTok, ABC News reporter Selina Wang said in a post on X on Friday.",https://finnhub.io/api/news?id=ec432361d86addb0f38e462fe8a589a1381e35f84b252406b7d053af007a8386,Yahoo,positive,0.8635
2025-04-04 16:49:49,"Walmart, Costco, Dollar General early favorites to withstand the tariff hit as grocery wins over discretionary",Groceries and scale are two items that has these retailers positioned to benefit.,https://finnhub.io/api/news?id=d7eebb3f1442d85ad634485eb76256d9f22d6a697b85c40ca97bd91024243727,Yahoo,negative,0.9264
2025-04-04 16:31:00,Walmart Inc. stock underperforms Friday when compared to competitors,Walmart Inc. stock underperforms Friday when compared to competitors,https://finnhub.io/api/news?id=0f0a94a845d5b6c57777df22902ab4587ab996a999dcbda3e0b0e6d73af69101,MarketWatch,neutral,0.9368
2025-04-04 15:50:03,"Walmart CEO says paying its star managers upwards of $620,000 yearly empowers them to ‘feel like owners’","From Rolls-Royce to Volkswagen, companies are betting big on pay hikes to fix culture—because money still talks.",https://finnhub.io/api/news?id=fb62d964d574f2210e48655e10f31d7edd067ad3131172fe10e53be334675264,Yahoo,negative,0.5617
2025-04-04 15:18:00,"Walmart could face price hikes from its suppliers, raising concerns over price gouging for consumers","Even Walmart isn’t safe from President Donald Trump’s tariffs, as new costs from suppliers could lead to higher prices for consumers.",https://finnhub.io/api/news?id=e630eff6f3dd2193caa32bb92879ab981c1c7b6c3da285c657cccfe7f3ffe23f,Yahoo,neutral,0.9637
2025-04-04 15:16:35,"Trump extends TikTok sale deadline by 75 days, vows to work with China",WASHINGTON -President Donald Trump on Friday extended by 75 days a deadline for Chinese technology company ByteDance to sell U.S. assets of popular short video app TikTok to a non-Chinese buyer or...,https://finnhub.io/api/news?id=ff5ce8360421d161c203aa095b2c0eae6b51f76ddeb266c0792359f465bf8d79,Finnhub,negative,0.6636
2025-04-04 14:21:12,"Walmart May Join Group Pursuing TikTok Following Amazon's Interest, ABC News Says","By Denny Jacob --Walmart is actively considering joining a group of investors trying to buy TikTok following Amazon's 11th hour bid, ABC News reported, citing sources close to the deal. --The...",https://finnhub.io/api/news?id=c6b4fb2194fac4fe228df56631b9bbb406f83a022de2e59ea26f270c8b7cf495,Finnhub,positive,0.8795
2025-04-04 14:04:28,Analyst Explains Walmart (WMT) ‘Watershed’ Moment Amid $30 Billion Opportunity,"We recently published a list of 10 Stocks Everyone is Talking About After Trump’s New Tariffs. In this article, we are going to take a look at where Walmart Inc (NYSE:WMT) stands against other stocks everyone is talking about after Trump’s new tariffs. Countries are beginning to react to President Donald Trump’s new reciprocal tariffs […]",https://finnhub.io/api/news?id=fc37b457a46cabb2cbe2440b11954460dddeea0ef34a37a353fcd2a77d35dad5,Yahoo,negative,0.7382
2025-04-04 13:16:00,"The Zacks Analyst Blog Highlights Walmart, Costco Wholesale and The Home Depot","Walmart, Costco Wholesale and The Home Depot are part of the Zacks top Analyst Blog.",https://finnhub.io/api/news?id=5c342e1cae111941bb9304f0faff34390e9fb793754a5fdfa1404cfbb18ecfb6,Yahoo,positive,0.9342
2025-04-04 12:42:55,Wall Street hunts for cheap tariff-proof stocks after the carnage,The hunt for cheap stocks begins.,https://finnhub.io/api/news?id=3a17b1081af4b1f5846cd0d7534d7ab2df016610d084abe68d66b6e9c4b31b00,Yahoo,positive,0.4848
2025-04-04 12:00:00,Trump Playing Chicken With The World?,"Trump's draconian tariffs, markets fall. Tesla stock price, Musk murmurs.",https://finnhub.io/api/news?id=b8e2a615f326212707ef72c8e80de32377ae96d2c6f1ce0334bc6bb986676e24,SeekingAlpha,positive,0.8586
2025-04-04 10:00:56,"Yahoo Finance newsroom analysis: How Trump's tariffs are affecting Big Tech, retailers, automakers, oil, and bonds","President Trump promised big tariffs, and he didn't disappoint. Here's what sources are telling Yahoo Finance's newsroom about the tariff impact to certain sectors and asset classes.",https://finnhub.io/api/news?id=052ffb8f6b029257b45122fa6e01979b4e5dd61ded63351ab0745c516fcfb469,Yahoo,positive,0.8768
2025-04-04 08:47:58,Trump Tariffs: How China's Retaliatory Move Is Hitting The S&P 500,Trump Tariffs: How China's Retaliatory Move Is Hitting The S&P 500,https://finnhub.io/api/news?id=241ad3932ec7cf650c39650a95d12dfc7cd3fea7859310ef417e1e06832afd7c,DowJones,positive,0.8787
2025-04-04 08:42:00,Corporate CFOs Think a Recession Is Coming. Here Are 3 Stocks to Own If They're Right.,The latest CNBC CFO Council Survey found that 60% of CFOs expect a U.S. recession later in 2025.  Another 15% predict a recession next year.  Ninety percent of the CFOs surveyed believe President Trump's tariffs will cause inflation to rise.,https://finnhub.io/api/news?id=ea9af6392d72845df18dff217db5398e865208fbda6529667876f7bbc46167fb,Yahoo,positive,0.893
2025-04-03 21:51:18,Walmart (WMT) is ‘Cheap’ and ‘Undervalued’ – Jim Cramer Questions Market Negativity!,"We recently published a list of Jim Cramer Highlighted 12 Stocks and Tariff Panic. In this article, we are going to take a look at where Walmart Inc. (NYSE:WMT) stands against other stocks that Jim Cramer highlighted. On Monday, Jim Cramer, the host of Mad Money, discussed the current market and he identified opportunities for […]",https://finnhub.io/api/news?id=2d0b7a7919afa395c134e1a28b9ce193324aafdbc614774873518f13fc872e73,Yahoo,positive,0.6454
2025-04-03 21:27:17,NY's Hochul Says Tariffs Having 'Cataclysmic' Effect,"New York Governor Kathy Hochul says the Trump administration's tariffs are ""nothing short of the largest tax increase in American history"" on ""Balance of Power.""",https://finnhub.io/api/news?id=35d3bea98e0d67d77df30776e14dbf1dbb42e1a9f2ff49147cd61985a6b8a2b3,Yahoo,neutral,0.9121
2025-04-03 19:02:31,"The stock market is tanking on tariffs, but Walmart and Costco shares are relatively unscathed. Here’s why",Two strategic advantages are building a tariff moat around Walmart and Costco.,https://finnhub.io/api/news?id=e1cf2988acb39239e2e89773aab408f47b4a06c8dfde7381907cdfeb694b375c,Yahoo,positive,0.4844
2025-04-03 17:15:43,"Walmart, Costco Likely To Fare Well Under Tariffs, UBS Says","Major grocers and some discount chains have the essentials to draw in consumers and the scale to negotiate with vendors amid new tariffs, analysts at UBS said.",https://finnhub.io/api/news?id=4c040bddb67d70740602cb63c2fe953feb145ddf696abfbdab7b5f7d9669c8c2,Yahoo,negative,0.9458
2025-04-03 16:41:00,"These Stocks Moved the Most Today: Apple, Nvidia, Tesla, Nike, Dell, Bank of America, RH, Lamb Weston, and More","These Stocks Moved the Most Today: Apple, Nvidia, Tesla, Nike, Dell, Bank of America, RH, Lamb Weston, and More",https://finnhub.io/api/news?id=cdd84c08b9b231580c980a9f09757d66f958c92c160d9b0ebfa662c7737904db,MarketWatch,positive,0.8128
2025-04-03 15:47:47,"Walmart, Costco Are Consumer Stocks to Consider After Trump Tariffs, Oppenheimer Says","Investors should consider defensively oriented consumer stocks over disrectionary shares after President Trump's latest tariff announcement, Oppenheimer analysts said Thursday.",https://finnhub.io/api/news?id=2603d6a45bdaaabea874d5e505a3611d6dbb8ead1eff0b9ac5e8f095ddaebb9f,Yahoo,positive,0.8842
2025-04-03 14:35:00,"Walmart, Best Buy, and other retail giants plummet as Trump tariffs bite","Walmart, Best Buy, and other major retailers are already feeling the impact of President Donald Trump’s “Liberation Day” tariffs, which are set to take effect April 9. The initial 10% tariff will kick in this Saturday, April 5.",https://finnhub.io/api/news?id=f4f84a680f36617c087a15b7590d5bd50faa88e881eb16bef0b9fb91c33b42d8,Yahoo,neutral,0.9282
2025-04-03 14:15:58,Trump Trade: Tariff plan still being worked on ahead of unveiling,"Catch up on the top industries and stocks that were impacted, or were predicted to be impacted, by the comments, actions and policies of President Donald Trump with this daily recap compiled by The Fly: TARIFF PLAN: President Donald Trump’s team is finalizing plans for reciprocal tariffs to be unveiled on Wednesday, with multiple proposals under consideration, including a tiered tariff system and a customized reciprocal plan, Bloomberg’s Josh Wingrove and Jennifer A. Dlouhy report. The tariffs a",https://finnhub.io/api/news?id=3045fb7b70687efb9ea9d57d7c41d071de60fa8f410d389f04d38f4eb917c66e,Yahoo,positive,0.8894
