datetime,headline,summary,url,source,sentiment,confidence
2025-04-08 12:53:00,Buying tech stocks now? Here are the biggest do’s and don’ts.,Buying tech stocks now? Here are the biggest do’s and don’ts.,https://finnhub.io/api/news?id=64f7c8d8ddc5e2b41c82f5e28a773b1de60106962537dc7195b5a98477ce9617,MarketWatch,positive,0.9395
2025-04-08 11:15:00,Oakmark International Equity Market Q1 2025 Commentary,,https://finnhub.io/api/news?id=018db646a146b445af7fc77926561e48db6169cc2609569fde25b2d8942b1da5,SeekingAlpha,positive,0.9334
2025-04-08 10:54:18,Tesla Is Our Highest Conviction Long In The Tariff Fallout (Rating Upgrade),"Explore why Tesla, Inc.'s current valuation presents potential upside despite weak auto demand and tariff disruptions. Click for our updated look at TSLA prospects.",https://finnhub.io/api/news?id=9c9d9f3d63cd958dd2acdbb5c58665122d082c55d43e4a0dddeb4700c0503e69,SeekingAlpha,negative,0.8728
2025-04-08 10:00:00,"Most large cryptocurrencies rise on Avalanche, Cardano increases","Most large cryptocurrencies rise on Avalanche, Cardano increases",https://finnhub.io/api/news?id=92a18e121c158041beffeb92f34742d75d1894278af3d5aca1d143683640e8a6,MarketWatch,negative,0.7926
2025-04-08 09:35:10,Rivian: Tesla's Loss Is This Automaker's Gain,"Year to date, shares of Rivian have lost ~15% of their value, outpacing losses in the S&P 500. Read why I remain bullish on RIVN stock.",https://finnhub.io/api/news?id=82964ed217809b9822e5920650d552c9efcce9d9f0f92644b1e7a1868e85358d,SeekingAlpha,positive,0.6168
2025-04-08 09:30:00,Microsoft: I Was Wrong (Rating Downgrade),,https://finnhub.io/api/news?id=0fe640be7e52ac269798cc2e51a7b3366412207e39578b4efcfb9fd1c4c2c5af,SeekingAlpha,neutral,0.6868
2025-04-08 08:58:10,More Trouble For Tesla: This Isn't A Dip. It's A Cliff,"Tesla shares dropped 10%, as weakening fundamentals, declining demand, and stiff competition from BYD and Lucid intensify. Read why I reiterate my strong sell thesis on TSLA.",https://finnhub.io/api/news?id=de7ea97672414dffb3d34e4f436bc1e469d6dcf56bfa478af5ff1fa1886eee5b,SeekingAlpha,positive,0.8663
2025-04-08 08:23:22,"Dow Jones Futures Jump 1,200 Points On Trump Tariff News; Apple, Nvidia, Tesla Rally","Dow Jones Futures Jump 1,200 Points On Trump Tariff News; Apple, Nvidia, Tesla Rally",https://finnhub.io/api/news?id=3a89532cde2a828769dc7634a2d873eef772be9c52427a243557d5e532546247,DowJones,positive,0.7913
2025-04-08 07:52:00,BYD Stock Is Soaring. It’s Catching Up to Tesla in Yet Another Way.,BYD Stock Is Soaring. It’s Catching Up to Tesla in Yet Another Way.,https://finnhub.io/api/news?id=65ce2989f2c1d29a52887f12dcaf9df0c951c8f00c4fdd5d43e2435e0ed6353f,MarketWatch,negative,0.8246
2025-04-08 07:31:00,"These Stocks Are Moving the Most Today: Apple, Nvidia, Broadcom, CVS, Humana, Super Micro, Tesla, Marvell, and More","These Stocks Are Moving the Most Today: Apple, Nvidia, Broadcom, CVS, Humana, Super Micro, Tesla, Marvell, and More",https://finnhub.io/api/news?id=dc39f0f03a77a5e064d75e5b361395f7cf5ee68b9122e0e53a2da8c827472d0b,MarketWatch,positive,0.8459
2025-04-08 07:15:00,Recession-Proofing Your Portfolio,,https://finnhub.io/api/news?id=2ab752356c3f58c4231fd378b6a8bad0c06f7634cd29b3b9df9021a06d80764f,SeekingAlpha,positive,0.8396
2025-04-08 07:00:00,"As DEI Fades at Tech Firms, Women Are Still Uncommon in the Executive Suite","As DEI Fades at Tech Firms, Women Are Still Uncommon in the Executive Suite",https://finnhub.io/api/news?id=5403ea82bf57db6b1d2040f06367e51a8a933281578851b2c0811772acbf71db,MarketWatch,positive,0.6413
2025-04-08 05:41:00,Tesla Stock Jumps After Trump Slump. Why Tariffs Hit It Harder Than Rivals.,Tesla Stock Jumps After Trump Slump. Why Tariffs Hit It Harder Than Rivals.,https://finnhub.io/api/news?id=c7c92d7c620fe8fe628af32c6b310f9738c02ff5305d45e9af133a308241041c,MarketWatch,positive,0.7327
2025-04-08 04:02:09,Musk challenges Trump on tariffs (Washington Post),"Elon Musk tried in vain this weekend to convince Donald Trump to reverse his new tariff measures, according to the Washington Post, citing two sources close to the matter. The Tesla boss, who is also...",https://finnhub.io/api/news?id=7eb7521b20851455f2bd07696393968dbdf527da76bf24eafd7a9542161e2325,Finnhub,positive,0.8818
2025-04-08 00:08:40,Bear Market History Can Inform Us About What To Do Next,"The stock market remains volatile, with significant declines across major indices and sectors. Read why recovery from this downturn may be prolonged and bumpy.",https://finnhub.io/api/news?id=64f1fe8de1cf89a543c9fc5a24e10fff642b5655f801128e5ce78e209cb3bfb7,SeekingAlpha,positive,0.9314
2025-04-07 20:00:00,Tesla Isn't A Leader Anymore,"Tesla, Inc. lost its EV crown to BYD amid brand challenges and competition. Click here to read more on market risks, TSLA stock insights, and levels to watch before investing.",https://finnhub.io/api/news?id=7b9188ad6dc2945a3fa88ad82427b88e4e4336c6f98674880d80a744dd5ae68a,SeekingAlpha,positive,0.874
2025-04-07 18:52:26,"Dow Jones Futures: Trump Tariffs Trigger Extreme Stock Market Volatility; Apple, Nvidia, Tesla Are Big Movers","Dow Jones Futures: Trump Tariffs Trigger Extreme Stock Market Volatility; Apple, Nvidia, Tesla Are Big Movers",https://finnhub.io/api/news?id=39cc56da2a5bbc592ae1f92f8c2019df8de38e2316b293b223764738995872cb,DowJones,positive,0.8115
2025-04-07 18:08:32,Tesla (TSLA) Faces AI Growth Headwinds as JPMorgan Cuts EPS Forecast,"We recently published a list of Tariff Hits and More: 10 AI Stocks in the Spotlight. In this article, we are going to take a look at where Tesla, Inc. (NASDAQ:TSLA) stands against other AI stocks in the spotlight. The newly announced tariffs by U.S. President Donald Trump could have serious consequences for many stocks. […]",https://finnhub.io/api/news?id=b31408f0881a44cc7e084cb2ebfd4b2c47bc7a86629ded0ae03df6da8b11367d,Yahoo,neutral,0.9731
2025-04-07 17:45:00,"How Tariff Damage Spreads, Auto Edition","How Tariff Damage Spreads, Auto Edition",https://finnhub.io/api/news?id=0ec82bd9abc57cd2371ea85438565539fd3f7e99454fd5050adc7ccc8c6fe5db,DowJones,positive,0.9256
2025-04-07 17:11:00,Auto & Transport Roundup: Market Talk,Auto & Transport Roundup: Market Talk,https://finnhub.io/api/news?id=4b774823e5ed5422f1f8cdc692fbd4107c517f90cc610bf2ede171302f5d14b3,DowJones,positive,0.9154
2025-04-07 16:43:56,"Top Stock Movers Now: Tesla, US Steel, Dollar Tree, and More","The major U.S. equity indexes were lower midday Monday, as the Trump administration showed no signs of pulling back from sweeping reciprocal tariffs.",https://finnhub.io/api/news?id=ed5aae92a3b33bec7f772d3a91c99c2ba593c56b192b715a4c88ffa6fee453e7,Yahoo,positive,0.9111
2025-04-07 16:41:35,Why Tesla Stock Sank 11.5% in March,Tesla stock is now down over 40% in 2025. Is it time to buy?,https://finnhub.io/api/news?id=51cae06cd1cbdbcb0a2a05ba248c4565a936e923f7eb4e92d14d14d4c15e11a4,Yahoo,neutral,0.9556
2025-04-07 16:30:18,Tesla Has Over $200 Million Worth Of Cybertrucks In Inventory—And That's Raising Questions About Demand (Again),"Tesla (NASDAQ:TSLA) is sitting on nearly 2,400 unsold Cybertrucks across the U.S., according to new data from Tesla-Info. That's about $200 million worth of inventory for a vehicle CEO Elon Musk once said had “over 1 million” reservations. But more than a year after deliveries began, the Cybertruck has become a tough sell. Sluggish Sales, Rising Inventory When the Cybertruck was first unveiled in 2019, Musk said it would start at $39,900. But the base model came out at $60,990, and early Foundat",https://finnhub.io/api/news?id=64b8f2adcf710c05efe9df558cd6c79f51812d6513604718e15512928bb0fa4e,Yahoo,neutral,0.6721
2025-04-07 16:26:49,Trump’s economic team faces flood of tariff critiques — even from top White House allies,President Trump thus far has faced limited public critiques from Republican allies on his tariff plans. The president's top aides have not been so lucky.,https://finnhub.io/api/news?id=48704c0a866e38933549dbc5b8201122e973af0d32fb1f4ff49511566f721a8c,Yahoo,neutral,0.9381
2025-04-07 16:17:16,"Tesla Will Survive A Trade War, But A Taiwan Conflict Would Be Perilous","Tesla, Inc.'s Gigafactories offset tariff risks, but reliance on China & Taiwan poses supply vulnerabilities. Click for my updated look at TSLA stock prospects.",https://finnhub.io/api/news?id=88a7b413ed9ab35d76fa26986511fc9b65ee8526d33998fe757aaa55685971de,SeekingAlpha,neutral,0.8349
2025-04-07 16:05:10,Tesla Shares Plunges as Wedbush Cuts Price Target by 42%,Tesla Faces Growing Pressure as Analysts Slash Price Target Amid Political Fallout,https://finnhub.io/api/news?id=7d4d08fd4c10cf03dfcc68fc16b8d98efeeecaf9804820276f8d20a490962016,Yahoo,neutral,0.9648
2025-04-07 16:00:39,"Will.i.am Says Passing on Airbnb Was a '$80 Million Wrong Decision'—'Ballin', I Would Have Been, Now I'm Like Bawlin'","They say hindsight is 20/20, but for Will.i.am, it might just be worth billions. The Black Eyed Peas frontman and tech investor had the chance to ride Tesla's stock to astronomical heights—but instead, he watched from the sidelines as Elon Musk ...",https://finnhub.io/api/news?id=b9da740a0b9f6b750ae6d71ea1ca5762fce38577da7c45dbe694f88a1e215763,Yahoo,neutral,0.753
2025-04-07 16:00:00,Tesla's Supercharger Business to Power Up its Long-Term Story,"TSLA's Supercharger network is growing fast, now spanning 65k+ stalls. With NACS adoption and wider access, it's cementing Tesla's position in EV charging.",https://finnhub.io/api/news?id=4050ad37878ac1d8c9552c372b0fc7663a94f3860610a148d329d429f4418cfc,Yahoo,negative,0.8143
2025-04-07 15:58:41,Shorting Tesla: Interest-Free Loans In China Are A Sign Of Desperation,"Explore why Tesla, Inc.'s brand image is faltering and its struggles with valuation, declining sales, and competition. Click for more on TSLA stock prospects.",https://finnhub.io/api/news?id=36c6e2c0f0fe2e2dacf3801e1f9be644e0a9df2267632b2c508c944fca65e868,SeekingAlpha,positive,0.8367
2025-04-07 15:46:59,Technical Analyst Identifies Important Levels for Tesla (TSLA),"Two important levels for Tesla (TSLA) stock at this point are $208 and $220, Rick Ducat, the Schwab Network’s Lead Market Technician said on the network today. Meanwhile, another Schwab commentator, Tom White, unveiled a bearish options trade on TSLA stock. The Key Levels for TSLA Stock “The $208 level held up for a long […]",https://finnhub.io/api/news?id=815c04df433109240fd9325141e7b1381a585573602c924228e6f1de4eb30e8c,Yahoo,positive,0.8498
2025-04-07 15:41:37,"Top Midday Stories: Tesla, Apple Hit by Tariff Woes, Wedbush Says; Trump Orders New Review of US Steel, Nippon Steel Deal","Wall Street's major market averages were lower in late-morning trading on Monday, extending last wee",https://finnhub.io/api/news?id=887161047cdc5226978cdb6738f7d7f997a4123a7530d507eb9a48e32ceac238,Yahoo,positive,0.4387
2025-04-07 15:20:48,Why Tesla's Biggest Bull Just Slashed the EV Maker's Price Target,Wedbush analysts led by Tesla bull Dan Ives cut their price target for the electric vehicle maker's stock nearly in half.,https://finnhub.io/api/news?id=df29443f070901509d00c19dd45a24945bf8c3d428bcfde3cea2dd0814704a53,Yahoo,positive,0.6094
2025-04-07 15:14:31,Tesla Shares Drop 6% in Pre-Market as Analysts Cite Tariff Risks and Brand Fallout,"Shares dropped 10.4% on Friday following a weak Q1 delivery report of 337,000 vehicles.",https://finnhub.io/api/news?id=4afb0d4cbfd1d678c7d4373d3044c823b6d5a50095f175fb2230d169f6c474f2,Yahoo,neutral,0.9706
2025-04-07 14:44:02,"Tesla stock tumbles as bullish analyst throws in the towel, blaming tariffs and Elon Musk","Tesla bull Dan Ives finally threw in the towel, slashing his price target and citing Trump’s auto tariffs and CEO Elon Musk's behavior as the reasons why.",https://finnhub.io/api/news?id=c8dae303205fac26f4ea890015097445664c3863f693022fc44c88818ddc5758,Yahoo,neutral,0.9222
2025-04-07 14:41:42,Longtime Bull Dan Ives Just Slashed His Price Target on Tesla -- Shares Are Falling,"Shares of Tesla (NASDAQ: TSLA) traded close to 6% lower as of 10:31 a.m. ET today, but had traded as much as 10.5% down before broader market volatility set in, causing volatile swings in shares.  Longtime bull Dan Ives, an analyst at Wedbush, slashed his price target on the electric carmaker by 43%, while maintaining a buy rating.  Ives, who formerly had the highest price target on Wall Street, lowered his expectations on Tesla's stock from $550 per share to $315, which still implies significant upside from current levels, although shares of Tesla are off some 42% this year.",https://finnhub.io/api/news?id=acf6f7b3b4c39c3730bb43844a814ed381debeb48cd61a199ee440deaa26a29b,Yahoo,neutral,0.891
2025-04-07 14:33:54,Tesla stock slips. A big Wall Street bull says Elon Musk faces 'a pivotal moment of truth',"Tesla (TSLA) stock was falling yet again Monday, down more than 3% in morning trading as markets headed for another brutal day in the wake of President Donald Trump’s sweeping tariffs.",https://finnhub.io/api/news?id=b39e43c498439e2bc0e55c16da8731a33f917680fc0042c8ff59c6679529e76f,Yahoo,neutral,0.7218
2025-04-07 14:17:22,Tariff storm ravages Magnificent Seven as Apple nears one-year low,"The ""Magnificent Seven"" stocks sank on Monday, extending a market rout that has wiped off around $2 trillion from their combined value as investors worry about the financial fallout of U.S. President Donald Trump's global tariff war.  The latest slide followed cuts in price target for Apple and Tesla shares from one of Wall Street's most bullish tech analysts, Dan Ives, who warned of a ""tariff economic armageddon"".  The cuts came as Trump doubled down on tariffs on Sunday, telling investors to endure the consequences and ruling out trade talks with China for now.",https://finnhub.io/api/news?id=b66c5f45662797a5ddb22622a08555b12da997bfd8640fd57100f7deb93711f9,Yahoo,neutral,0.7395
2025-04-06 17:42:00,How Much Tariffs Add to Tesla’s Costs (And Your Price),Figuring out if cars are about to get more expensive is easy. They are. By just how much is harder to figure.,https://finnhub.io/api/news?id=437d2f550fa7342e69fe1c15eb79daec44a31d3686ff4fac8ab0d4a5fa78d6bd,Yahoo,positive,0.9243
2025-04-07 13:53:46,"Stock Market Today: Dow Jones Falls As Trump Raises Stakes In China Trade War; Nvidia, Palantir Outperform As Tesla Skids On This (Live Coverage)","Stock Market Today: Dow Jones Falls As Trump Raises Stakes In China Trade War; Nvidia, Palantir Outperform As Tesla Skids On This (Live Coverage)",https://finnhub.io/api/news?id=530e275fefe6e3fc81d4bab9c4564bae908eae8ef54691a7edc6db942ec9107e,DowJones,neutral,0.9602
2025-04-07 13:29:08,3 things that must happen to get bullish about stocks again: JPMorgan,It will take a lot for investors to get comfortable buying stocks again in the near term.,https://finnhub.io/api/news?id=d280b0a7b2c7c65254deac0882b3ba05fae347d25dad3c47484236c1ab415a43,Yahoo,positive,0.874
2025-04-07 13:27:39,Well-Known Analyst Slashes His Price Target on Tesla (TSLA) Stock,"Dan Ives, a renowned analyst at investment bank Wedbush Securities, cut his price target on Tesla (TSLA) today to $315 from $550, Schwab Network reported. However, Ives did keep an Outperform rating on the name. Why Ives Sharply Lowered His Price Target President Donald Trump’s tariffs, which Ives called “economic…Armageddon,” will create “a double whammy” […]",https://finnhub.io/api/news?id=db81f115cc8c3d5e52f7d240cdfa9849b19e08451ec37831e0e2a708b796a2a3,Yahoo,neutral,0.9452
2025-04-07 13:23:00,Here’s how much Elon Musk has lost as Tesla protests spread from Wall Street to Main Street,Here’s how much Elon Musk has lost as Tesla protests spread from Wall Street to Main Street,https://finnhub.io/api/news?id=c7c9cb0262074efd4d515737f8bb4643beacafb18d98c8603c669d41bd980fcc,MarketWatch,positive,0.5789
