datetime,headline,summary,url,source,sentiment,confidence
2025-04-08 13:47:50,Cathie Wood Buys Two Dow Giants And This China Stock Before Market Bounce,Cathie Wood is still pushing millions of dollars into the stock market despite trading volatility brought on by the Trump tariffs.,https://finnhub.io/api/news?id=52a0003614e6eecbc0f34f64e8d994ac7bba24136e88cdee2a64b30187361d8d,Yahoo,positive,0.9377
2025-04-08 19:00:00,Alibaba vs. Amazon: Which E-Commerce Titan is Best Stock Pick?,"BABA outshines AMZN with stronger growth, lower valuation and massive AI investments. BABA's 45.2% stock surge signals superior upside in the e-commerce race.",https://finnhub.io/api/news?id=de5799745f97422b475fac71438119d1a2178fb361f62d9724b9ecc42edd493b,Yahoo,positive,0.9117
2025-04-08 18:08:24,"Meta, Amazon Stock Price Targets Cut By Analyst. Here's How Wall Street Views Tech Giants' Tariff Risk.","JPMorgan cut its price targets for Amazon stock and Meta Tuesday along with a list of internet stocks, citing recession risk.",https://finnhub.io/api/news?id=98fc3f75a7887cc4beaa5193d04c9d8e1cb4fbeb8c643dbc958b168d976e02b0,Yahoo,positive,0.8443
2025-04-08 18:05:52,"Is Amazon.com, Inc. (AMZN) the Best Big Data Stock to Buy According to Analysts?","We recently published a list of 13 Best Big Data Stocks to Buy According to Analysts. In this article, we are going to take a look at where Amazon.com, Inc. (NASDAQ:AMZN) stands against other best big data stocks to buy according to analysts. The big data companies focus on collecting, storing, and analyzing huge amounts […]",https://finnhub.io/api/news?id=5551252f9b240425bf2f754c47f92b6dae7031558fef9aa052c444d6060d04b8,Yahoo,positive,0.8817
2025-04-08 18:00:00,"Building A $100,000 Dividend Portfolio: Enhancing SCHD With April's Top High-Yield Picks",Enhance your dividend strategy with April 2025's top high-yield picks. Click here to learn how to boost SCHD income and optimize your portfolio's risk-reward balance.,https://finnhub.io/api/news?id=306a992842aae5d6149230ab59ff4971d480f95ddae7c596fbb018078e5d5dd3,SeekingAlpha,negative,0.9228
2025-04-08 17:31:56,How IBM Soared 13% While Markets Sank in Q1 2025,IBM's stock defied market trends with a 13% gain in Q1 2025. Here's how Big Blue pulled off this impressive feat while the S&P 500 struggled.,https://finnhub.io/api/news?id=130a00af32b3d88e1755725e3aeae21db92741a2c009c1896be1149e6b7ffb60,Yahoo,negative,0.7993
2025-04-08 16:30:10,"JPMorgan Cuts Its Price Targets on Many Internet Names, Including META and AMZN","JPMorgan slashed its price targets on 25 companies in the internet space, citing macroeconomic issues, Schwab Network recently reported. Among the most prominent names whose price targets were slashed by the bank are Meta (META), Amazon (AMZN), Alphabet (GOOG), and Netflix (NFLX). Some of the Highest-Profile Target Cuts The bank reduced its price target on […]",https://finnhub.io/api/news?id=d80bfd74e73b17e9b3ffb1fed399394c681fc47a1655040c0c3be57fb80dffe3,Yahoo,neutral,0.9566
2025-04-08 16:27:16,Magnificent Seven Stocks Waver,"The market is wobbling again, and the Magnificent Seven tech stocks are being swept along.    In recent trading, the stocks varied from a 1.3% loss for Apple to a near-2% gain for Nvidia.   The septet had added nearly $500 billion in market cap, according to Dow Jones Market Data, only for a large chunk of those gains to evaporate.",https://finnhub.io/api/news?id=ea5862e3cbdd4582dd4dcc0462e3189992bcd6cafcf9a2ced8fab173781f02e1,Yahoo,neutral,0.8776
2025-04-08 15:48:11,"Well-Known Investor Buys More AMZN, UBER, Starts Position in RKT","Prominent investor Josh Brown, the co-founder of Ritholtz Wealth Management, recently told CNBC why he decided to add to his positions in Amazon (AMZN) and Uber (UBER). Brown also explained his rationale for buying shares of mortgage provider Rocket Companies (RKT) for the first time. Why Brown Added to His AMZN, UBER Holdings Describing both […]",https://finnhub.io/api/news?id=8fddc2bc26002d584fd9b4f0130e79d3f4d3f227ae6b4ae39ae54261fc7bc4e4,Yahoo,negative,0.7179
2025-04-08 15:40:00,"Stressful Markets, But Lots Of Opportunities In Tech","Sara Awad from Tech Stock Pros returns to discuss market uncertainty, volatility, and the tech sector.",https://finnhub.io/api/news?id=512f0fac91cd57e8758eade6442e956f95339d69b018c44cf8cc32d1716c9105,SeekingAlpha,negative,0.5823
2025-04-08 15:15:50,Keep Calm And Carry On: Top 5 AI Stocks For April 2025,,https://finnhub.io/api/news?id=939deac577ec404bd57236c2aebd6486957c61b0249a8ff7565e0e85720c8dfb,SeekingAlpha,positive,0.9092
2025-04-08 14:35:00,"If Tariff Deals Happen, These Stocks Could Pop","If Tariff Deals Happen, These Stocks Could Pop",https://finnhub.io/api/news?id=baad8182ea811ada4fb2c314c2055a34ba8696500cde7111915c4c53c4d64834,MarketWatch,positive,0.8878
2025-04-08 14:08:42,"Investor Says AMZN, TSLA Have “Incredibly Bright” Futures","The futures of Amazon (AMZN) and Tesla (TSLA) are “incredibly bright,” Dan Crowley, the Portfolio Manager of Nightview Capital told Schwab Network recently. Crowley also believes that “opportunities are developing” for investors to buy top-notch companies. He suggested that the Trump administration will have to meaningfully reduce tariffs once consumers begin paying higher prices as […]",https://finnhub.io/api/news?id=04ba5b9e9c56a5a6b2b93258e617bd86d72614a9a170f0fb64162314c9a920df,Yahoo,negative,0.8256
2025-04-08 13:47:00,"Affirm Stock Is a Buy, TD Cowen Says. Why ‘Heavyweight Partners’ Amazon and Shopify Make the Difference.","Affirm Stock Is a Buy, TD Cowen Says. Why ‘Heavyweight Partners’ Amazon and Shopify Make the Difference.",https://finnhub.io/api/news?id=afe7831885450cfe42d65ecc2150d397ade457a352edc7a74d2f208efcb9d9c5,MarketWatch,positive,0.9083
2025-04-08 13:00:00,Introducing Amazon Nova Sonic: A New Gen AI Model for Building Voice Applications and Agents,"SEATTLE, April 08, 2025--Today, Amazon.com Inc (NASDAQ: AMZN) introduced Amazon Nova Sonic, a new foundation model that unifies speech understanding and speech generation into a single model, to enable more human-like voice conversations in artificial intelligence (AI) applications. Available in Amazon Bedrock via a new bi-directional streaming API, the model simplifies the development of voice applications, such as customer service call automation and AI agents across a broad range of industrie",https://finnhub.io/api/news?id=83bc552dcfa8bc69671b48f04137eba463b2ace1c2b1f16d5e530426bb7329e6,Yahoo,positive,0.7987
2025-04-08 12:54:02,Magnificent 7 tariff-fueled losses top $2 trillion,"The ""Magnificent Seven"" tech stocks enjoyed a short-lived rebound Tuesday before the group reversed course and ended the day in negative territory as impending reciprocal tariffs dragged the market lower.",https://finnhub.io/api/news?id=c42475e1fe4289132e1c9a9ae18b525d08e5f42cc2818fb1588e8e5c0736e973,Yahoo,neutral,0.8498
2025-04-08 12:33:00,All of Retail Wants a Tariff Playbook. Walmart Could Deliver.,All of Retail Wants a Tariff Playbook. Walmart Could Deliver.,https://finnhub.io/api/news?id=09a32defad9b9d1c1772f7a68b0ca58417b8d00f7d15234bccef9065c9bbf06e,MarketWatch,positive,0.7653
2025-04-08 11:38:00,"The Best Warren Buffett Stocks to Buy With $1,000 Right Now","Due to his success -- both personally and through his company, Berkshire Hathaway -- Warren Buffett draws a lot of attention when he speaks and makes investing moves.  With Buffett's net worth of over $150 billion and Berkshire Hathaway's market cap of over $1 trillion (as of April 7), it's easy to see why.  People often look to Berkshire Hathaway's stock portfolio to get inspiration for investments they may want to consider, especially during turbulent market times like we're witnessing now.",https://finnhub.io/api/news?id=f09a325a254045e05a7bdec99058d74c711b3c9625a2dc151b558777d75b1d04,Yahoo,positive,0.9148
2025-04-08 10:57:00,"UnitedHealth, NVIDIA Corp. share gains lead Dow's 1,012-point surge","UnitedHealth, NVIDIA Corp. share gains lead Dow's 1,012-point surge",https://finnhub.io/api/news?id=b769a40bcfc13f38898cc39eda9251c42cf459d32b1584d4800bed2e40fc5391,MarketWatch,negative,0.6535
2025-04-08 10:45:18,"Trump's 'Reciprocal' Tariff Threat Wipes Out Nearly $1.8 Trillion From Magnificent 7, Dan Ives Warns It Could Set US Tech Back A Decade: 'Investors Know Math And The Sad Reality'","Last week, Donald Trump announced ""reciprocal"" tariffs that have caused significant turbulence in global markets, with the stock prices of major U.S. tech companies, known as the “Magnificent 7,” plummeting and wiping out nearly $1.8 trillion in ...",https://finnhub.io/api/news?id=fce16839e026e573d47cbaef47fda2fa06c1959d143379e14752be8582dbfbc9,Yahoo,neutral,0.9177
2025-04-08 10:30:00,"Down 55%, Should You Buy the Dip on IonQ Stock?","The next breakthrough technology to follow artificial intelligence (AI) could be quantum computing.  In February, Amazon joined other big tech firms, such as Google parent Alphabet, in touting investments in the field.  Now may be a good time to invest in one of this nascent industry's hot stocks, IonQ (NYSE: IONQ).",https://finnhub.io/api/news?id=b4c3995fa1a68d38c2ce95189dbb795490ffde26a484e9221bfa434dc6e031fe,Yahoo,neutral,0.695
2025-04-08 08:23:22,"Dow Jones Futures Jump 1,200 Points On Trump Tariff News; Apple, Nvidia, Tesla Rally","Dow Jones Futures Jump 1,200 Points On Trump Tariff News; Apple, Nvidia, Tesla Rally",https://finnhub.io/api/news?id=3a89532cde2a828769dc7634a2d873eef772be9c52427a243557d5e532546247,DowJones,positive,0.7913
2025-04-08 09:41:00,Stock Market Crash: Here Are 5 Stocks Down 27% or More I'd Buy Right Now,"To say that the stock market has been volatile lately doesn't do the situation justice.  The S&P 500 (SNPINDEX: ^GSPC) and several other major market indexes recently fell by more than 10% over a two-day period in response to President Trump's surprisingly high tariff rates.  The S&P 500 is now 18% below its February high, and with a 23% drop, the Nasdaq Composite (NASDAQINDEX: ^IXIC) is now firmly in bear market territory.",https://finnhub.io/api/news?id=52b8ad363201ec4943ce3f58abba38299b18771190792de172b3871ffd67d70a,Yahoo,neutral,0.9548
2025-04-08 09:30:00,Microsoft: I Was Wrong (Rating Downgrade),,https://finnhub.io/api/news?id=0fe640be7e52ac269798cc2e51a7b3366412207e39578b4efcfb9fd1c4c2c5af,SeekingAlpha,neutral,0.6868
2025-04-08 08:00:53,8 charts show the dramatic fallout from Trump’s 'Liberation Day' announcement,Trump's tariffs have sent shockwaves through markets amid one of the largest three-day crashes since World War II.,https://finnhub.io/api/news?id=24a5700da4c528110aa31e0f6a494e5dc3de9b6816b33757b4fde22bc273af8d,Yahoo,neutral,0.5966
2025-04-08 07:15:00,Recession-Proofing Your Portfolio,,https://finnhub.io/api/news?id=2ab752356c3f58c4231fd378b6a8bad0c06f7634cd29b3b9df9021a06d80764f,SeekingAlpha,positive,0.8396
2025-04-08 06:01:00,Thornburg Summit Fund Q4 2024 Commentary,"In 4Q24 Thornburg Summit Fund (I share class) returned -1.82%, 82 basis points ahead of the Blended Index (60% MSCI ACWI Index and 40% Bloomberg Global Aggregate Index).",https://finnhub.io/api/news?id=0f3aca3933eb89bfa291d41a74c52adf0dc80359f2e04e37edfd3c9baf71ba50,SeekingAlpha,positive,0.9446
2025-04-08 05:02:00,Jeff Bezos and Lauren Sanchez wedding to take place on 417-foot yacht—here’s where they’ll park it,Jeff Bezos and Lauren Sanchez wedding to take place on 417-foot yacht—here’s where they’ll park it,https://finnhub.io/api/news?id=cb9266d3b098e103a84726ff1d975fc6762a54d23a2f04480ca0ce6f57f7b2f9,MarketWatch,positive,0.9447
2025-04-08 03:00:00,Amazon Buying TikTok Is a Long Shot. It Would Also Be a Game Changer.,Amazon Buying TikTok Is a Long Shot. It Would Also Be a Game Changer.,https://finnhub.io/api/news?id=c453f598773824c3597ebc251ce929ce029d7c69c15556eb45525098ba1735f4,MarketWatch,positive,0.8946
2025-04-08 00:08:40,Bear Market History Can Inform Us About What To Do Next,"The stock market remains volatile, with significant declines across major indices and sectors. Read why recovery from this downturn may be prolonged and bumpy.",https://finnhub.io/api/news?id=64f1fe8de1cf89a543c9fc5a24e10fff642b5655f801128e5ce78e209cb3bfb7,SeekingAlpha,positive,0.9314
2025-04-07 17:16:53,The Ideal Anti-Tariff Investment: TJX Companies,"Discover how The TJX Companies, Inc. thrives with off-price retail strategy, store expansions, and steady growth despite market challenges. Click for more.",https://finnhub.io/api/news?id=1f690dd6e588c04019a9e8372b539ef12abcdba5ab86400b4a0a7cc0400fe641,SeekingAlpha,positive,0.8783
2025-04-07 16:00:00,Trump's Tariffs Topple Tech Stocks. Here's What Amazon Investors Should Know,"President Donald Trump announced a new batch of tariffs on April 2, and let's just say investors haven't been jumping with joy since then.  Tech stocks experienced some of the harshest drops.  One tech stock that has been hit fairly hard because of the new tariffs is Amazon (NASDAQ: AMZN).",https://finnhub.io/api/news?id=7d500c1fd0c6ac070e5567a6babae225570029f055823cff361db2a499342544,Yahoo,positive,0.8937
2025-04-07 14:03:05,One chart shows how much optimism has been wiped out of the 'Magnificent 7' because of Trump tariffs,"It hasn't been pretty for the ""Magnificent Seven.""",https://finnhub.io/api/news?id=b45cbaca9d2fe7970a5f9f11035a2e0b6947995a97a04be06d12dec6369b6825,Yahoo,neutral,0.9369
2025-04-07 13:39:20,'Magnificent 7' stocks continue getting hammered as Trump tariffs drag markets lower,The Magnificent Seven tech stocks continued their sell-off Monday as the Trump administration’s global tariff plan rocked markets.,https://finnhub.io/api/news?id=a75618165797c0aa97bd3b91179449e4785ad65181c49a8ea8334bd85b285f7a,Yahoo,neutral,0.9573
2025-04-07 13:00:00,Amazon airline prioritizes bigger aircraft to handle third-party cargo,Amazon has restructured its air network to accommodate the need for fewer short-haul package flights and a new clientele of shippers with heavy freight. The post Amazon airline prioritizes bigger aircraft to handle third-party cargo appeared first on FreightWaves.,https://finnhub.io/api/news?id=f7c30caaae862e83c5fe68d2d83126b91d7a71795b31b8e9a09ec9dd074cc550,Yahoo,positive,0.8234
2025-04-07 12:54:01,'I find it impossible to catch my bearings': Yahoo Finance community reacts to Trump tariff stock market plunge,The markets are undergoing one of the worst stretches in recent memory as Trump tariff fears take hold. Here is what is top of mind with the Yahoo Finance community.,https://finnhub.io/api/news?id=bc4f3650a1e20e9d8b3adfbdea6f9013b14dd80680c6236e81f64d9f4acb6145,Yahoo,neutral,0.5107
2025-04-07 12:42:20,Nebius: The Neocloud Built For The AI Era,"Nebius is an AI-driven cloud platform attracting major investment, including from Nvidia, and positioned for market growth. See why NBIS stock is a buy.",https://finnhub.io/api/news?id=32618c08dbf9da3dc646eb873993ce49d66d54833f7525052ca820773713a1b7,SeekingAlpha,positive,0.9247
2025-04-07 12:30:00,When Will the Ultra-Low-Cost Vanguard Growth ETF Return to Its Previous Highs?,"Growth-driven exchange-traded funds (ETFs) -- like the Vanguard Growth ETF (NYSEMKT: VUG) -- have significantly outperformed the S&P 500.  With just a 0.04% expense ratio, the Vanguard Growth ETF is a great way to achieve exposure without racking up high fees.  The Vanguard Growth ETF made an all-time high in December and nearly broke through to a new high in February.",https://finnhub.io/api/news?id=31cc8b74286cbe0f8e2d14d8e910d2eb3c45fa2d8f7252307929d089edcd42b8,Yahoo,positive,0.8078
2025-04-07 11:30:00,Cathie Wood Goes Bargain Hunting: 3 Stocks She Just Bought,The iconic growth investor made some interesting moves during Friday's market pullback.,https://finnhub.io/api/news?id=61f056968f4bef79f2e8c8066e0ffb24d003345e57586b7058b64c169b67c501,Yahoo,positive,0.9373
2025-04-07 10:35:00,Amazon pilots AI app feature that can buy items from third-party sites,Buy for Me can purchase eligible products from third-party sites without customers leaving the Amazon Shopping app.,https://finnhub.io/api/news?id=39640bfe72c9101d0aca4a7523cbab0d513e0de4421d18846cf478f1f9f1986c,Yahoo,positive,0.8144
2025-04-07 10:30:00,"Down 25% From Its All-Time High, Is Amazon a Buy Right Now?","Amazon (NASDAQ: AMZN) hasn't been immune to the marketwide sell-off seen lately.  To add another layer of complexity, Amazon management also launched a bid to buy TikTok from ByteDance.  There are lots of moving pieces with Amazon stock, making it an incredibly complex investment.",https://finnhub.io/api/news?id=c6cf49a17e02f6c7ca75b6c6f9766edd50090920803f66175c6134514df765d9,Yahoo,neutral,0.9195
2025-04-07 10:10:44,Markets Tumble as Three-Day Selloff Wipes Out $9.5 Trillion,"(Bloomberg) -- The carnage in financial markets worsened on Monday with stressed-out investors abandoning hopes that President Donald Trump would change his tariff policy.Most Read from BloombergHousing Agency Aims to Relocate Its DC HeadquartersBoston Mayor Wu Embraces Trump Resistance as Campaign Heats UpThis Skinny Mexico City Tower Is Just 14 Feet Wide on One SideThe Irish Hot Press Is the Low-Tech Laundry Trick the World NeedsWhat Would ‘Transportation Abundance’ Look Like?Stocks tumbled, t",https://finnhub.io/api/news?id=0a44b2cb60357a8e93749af9b3e2bea0d935c27efcf1d0d11c45c090df840ed8,Yahoo,neutral,0.9569
2025-04-07 10:00:22,Grocers have the meats,"Meat department sales hit record highs in 2024, but there’s room for more innovation and personalized messaging to continue motivating shoppers, according to a report from FMI.",https://finnhub.io/api/news?id=588eab9c0d4e7582c5b8bdfc2ff02d2545d2e134cf21ff462311183212ad5dc4,Yahoo,positive,0.9369
2025-04-07 09:35:00,"Apple’s stock is the latest to see a ‘death cross,’ and it won’t be the last","Apple’s stock is the latest to see a ‘death cross,’ and it won’t be the last",https://finnhub.io/api/news?id=0ef3af5a6cc7689f86fdc3b9abd092bf0e92874350556612ae42604350af4fa9,MarketWatch,positive,0.6529
2025-04-07 09:31:20,"Dow Jones Plunges 1,100 Points On Trump Tariffs; Apple, Nvidia, Tesla Sell Off","Dow Jones Plunges 1,100 Points On Trump Tariffs; Apple, Nvidia, Tesla Sell Off",https://finnhub.io/api/news?id=15f3f8c670201be06629454b29829c9972b85c6f457033624cdf548a2189cfed,DowJones,neutral,0.8373
2025-04-07 09:14:53,"Cathie Wood Undeterred By Trump Tariffs, Sinks $9 Million Into This Dow Giant","Cathie Wood Undeterred By Trump Tariffs, Sinks $9 Million Into This Dow Giant",https://finnhub.io/api/news?id=31708560ca331f753eedcef957a925cf97095235b81e29a9b459c9ef9eb36c46,DowJones,positive,0.9137
2025-04-07 09:00:00,"Amazon: Trade War Or Not, I Can't Wait To Buy More",,https://finnhub.io/api/news?id=055578e68bc71c573468b23f89d81002b1ff6f66237095498409a3a3c7f59dfb,SeekingAlpha,positive,0.8956
2025-04-07 08:20:00,Apple Stock Falls Again. How the Rest of the Mag 7 Are Trading.,Apple Stock Falls Again. How the Rest of the Mag 7 Are Trading.,https://finnhub.io/api/news?id=845758c069eb2826089d9608b4d080af06e2343bf18af3ba0ea1108c0e1dc049,MarketWatch,positive,0.6518
2025-04-07 07:15:00,S&P 500's Next Stop: Recession,The time has come when the newly US-elected government introduced the long-awaited tariffs policy. Read more to see my thoughts.,https://finnhub.io/api/news?id=58dae7209892244f36ee7dc48e0bad71e1d7836aa72c2d45847d46ae64c7c0ed,SeekingAlpha,positive,0.7513
2025-04-07 06:15:00,ClearBridge Large Cap Growth Strategy Q1 2025 Commentary,The ClearBridge Large Cap Growth Strategy outperformed its Russell 1000 Growth Index benchmark in Q1 2025. Click here to read the full letter. ,https://finnhub.io/api/news?id=80be56a32d96216effee072c15bb219513bdd6dfb22e03ea35104072819c70db,SeekingAlpha,positive,0.8319
2025-04-07 05:00:17,Working from home is turning into 'return to the office or lose your bonus',A 360-degree turnaround is rapidly consigning work from home culture to the past as sticks replace carrots to herd workers back into offices,https://finnhub.io/api/news?id=90d2ed6faeedab70dd7864e063fb5f33551fae70f4f7d46e05ec5188eb5cd173,Yahoo,neutral,0.8233
2025-04-06 23:54:21,Cathie Wood buys $9 million of tumbling tech stock amid tariff crash,"Wood said Trump’s tariff ""doesn't make sense.""",https://finnhub.io/api/news?id=6a6e0c6fc019b7901000b52806d33774ca217d7bba4e967e150db6740aa30b09,Yahoo,positive,0.6455
2025-04-06 23:08:14,I Buy These 4 Stocks To Weather Trump's Tariffs,,https://finnhub.io/api/news?id=179f666887a0f3a98154eaff6add4aadad7f4da76db2049c01bf89d5c4fbd9fa,SeekingAlpha,positive,0.877
2025-04-06 21:15:00,What Does Trump's Tariff Hike Mean for Consumer Goods Investors?,"This past week, President Donald Trump announced his full plan for tariffs on imports -- a list of duties varying by country that could make a wide range of goods pricier for U.S. companies and consumers.  The concern for investors is that these higher prices will weigh on corporate earnings in two ways.  First, higher prices will hurt consumers' buying power, leaving them with less to spend on discretionary items.",https://finnhub.io/api/news?id=fbfa1b3e6df2421ebbb1d4f19b0c9d27202424d2577006ed12e9d3804717efe8,Yahoo,positive,0.8855
2025-04-06 19:15:00,History Says the Best Time to Buy Stocks May Be Coming,"President Donald Trump's trade wars are creating significant uncertainty, while many fear that a recession might be coming -- something else that could send the stock market in the wrong direction.  The Nasdaq Composite and S&P 500 have both recently hit correction territory -- defined as a 10% drop from their most recent highs.  Predicting these things is hard, but a bear market is a real possibility.",https://finnhub.io/api/news?id=03c745be7f3b043abceffdd4b295d28e79d7ab9580b62902afddd4958e5a9bfc,Yahoo,positive,0.8785
2025-04-06 17:15:59,Amazon.com (NasdaqGS:AMZN) Slips 11% Over The Week Amid Tariff Concerns,"Amazon.com (NasdaqGS:AMZN) saw a significant share price decline of 11% over the past week, amidst a turbulent market roiled by intensified tariff concerns initiated by President Trump's recent announcements. Despite Amazon's bid to acquire TikTok grabbing headlines, market dynamics were largely overshadowed by broader economic fears as the Nasdaq entered bear market territory. The market plunged by 9.4% with tariffs contributing substantially to investors' unease, affecting various sectors...",https://finnhub.io/api/news?id=8267c240cff98515ca232d427fa536482832268cc557777cb3aafb849a909326,Yahoo,neutral,0.9746
2025-04-06 17:03:00,Warner Bros.’ ‘A Minecraft Movie’ Smashes Box Office,Warner Bros.’ ‘A Minecraft Movie’ Smashes Box Office,https://finnhub.io/api/news?id=519f5c4791af6b441f458fab9fd48ffe95b023f5a023f1d3449663cc800f816b,MarketWatch,neutral,0.7137
2025-04-06 14:41:13,Trump Tariff News: Treasury Secretary Bessent Dismisses Recession Fears,Trump Tariff News: Treasury Secretary Bessent Dismisses Recession Fears,https://finnhub.io/api/news?id=ca9fac25e9f4f91b22e3a58ef08f3f9f0e9e823a69645d57e5fb7836e6945e2d,DowJones,neutral,0.6265
