datetime,headline,summary,url,source,sentiment,confidence
2025-04-08 07:31:00,"These Stocks Are Moving the Most Today: Apple, Nvidia, Broadcom, CVS, Humana, Super Micro, Tesla, Marvell, and More","These Stocks Are Moving the Most Today: Apple, Nvidia, Broadcom, CVS, Humana, Super Micro, Tesla, Marvell, and More",https://finnhub.io/api/news?id=dc39f0f03a77a5e064d75e5b361395f7cf5ee68b9122e0e53a2da8c827472d0b,MarketWatch,positive,0.8459
2025-04-08 06:01:00,Thornburg Summit Fund Q4 2024 Commentary,"In 4Q24 Thornburg Summit Fund (I share class) returned -1.82%, 82 basis points ahead of the Blended Index (60% MSCI ACWI Index and 40% Bloomberg Global Aggregate Index).",https://finnhub.io/api/news?id=0f3aca3933eb89bfa291d41a74c52adf0dc80359f2e04e37edfd3c9baf71ba50,SeekingAlpha,positive,0.9446
2025-04-08 04:51:00,Nvidia Stock Tests $100 Mark. Here’s What Wall Street Is Saying.,Nvidia Stock Tests $100 Mark. Here’s What Wall Street Is Saying.,https://finnhub.io/api/news?id=e8d92ec1048f695a1ba1ecdb4da2aed7cbf59486a51de2599c5e7521808acf02,MarketWatch,positive,0.9067
2025-04-08 02:33:08,Is Broadcom Inc. (AVGO) the Best Fundamental Stock to Buy According to Billionaires?,"We recently published a list of 10 Best Fundamental Stocks to Buy According to Billionaires. In this article, we are going to take a look at where Broadcom Inc. (NASDAQ:AVGO) stands against other best fundamental stocks to buy according to billionaires. As per Fitch Ratings, the US tariffs are now at levels that continue to […]",https://finnhub.io/api/news?id=bf983fd36ea21edf246d04b015fc8a30e0f8f5ac9ab8f0714f2705f8e51f27ad,Yahoo,positive,0.8975
2025-04-07 21:00:37,Broadcom stock rises on $10B buyback plan,"Shares of Broadcom (AVGO) rose in after-hours trading after the chip giant announced a share repurchase plan of up to $10 billion. Market Domination Anchor Julie Hyman and Slatestone Wealth chief market strategist Kenny Polcari, host of Trader Talk, discuss the breaking news in the video above. To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here.",https://finnhub.io/api/news?id=8755b232905cd018668424f14d18f6ff00e52ff3ba4a15217990ae7528c8bb4c,Yahoo,negative,0.8012
2025-04-07 20:57:09,Broadcom unveils $10B stock buyback program; shares rise afterhours,Investing.com -- Broadcom unveiled Monday a $10 billion stock buyback program amid strong cash flow generation and confidence in AI-led demand for its chips.,https://finnhub.io/api/news?id=67fab51e82f1a54cbaeda5577addffa714220f3e88ec8e23afcc7fb3e6759d11,Yahoo,negative,0.6488
2025-04-07 20:27:20,Broadcom announces new $10 billion share buyback plan,"Broadcom said on Monday it was launching a new share buyback program of up to $10 billion, set to run through the end of the year, sending its shares up nearly 3% in extended trading. CEO Hock Tan said the move reflects confidence in Broadcom's semiconductor and infrastructure software franchises, particularly its position in artificial intelligence-related investments. Shares of Palo Alto, California-based Broadcom, which has a market value of about $724.76 billion, closed about 5% higher on Monday, snapping a two-day losing streak amid U.S. President Donald Trump's tariff announcement.",https://finnhub.io/api/news?id=04773067bfeeb2b7a62488bc9867dbf26e92da0469cdbc84994f912ff4b850b3,Yahoo,positive,0.8351
2025-04-07 20:15:00,Broadcom Inc. Announces $10 Billion Share Repurchase Authorization,"Broadcom Inc. (Nasdaq: AVGO), a global technology leader that designs, develops and supplies semiconductor and infrastructure software solutions, today announced that its Board of Directors has authorized a new share repurchase program to repurchase up to $10 billion of its common stock through December 31, 2025.",https://finnhub.io/api/news?id=2516b9554c37b8739c3a0f3e7e77002b4aa3a630ad7f2660aa40ee870c10a5a9,Yahoo,positive,0.8531
2025-04-07 18:25:02,"Bloomberg April Watch List Shows 6 Ideal ""Safer"" Dividend Buys",,https://finnhub.io/api/news?id=8ef4b85c67ded31a09bf77a4ee930a0d2eca33aa21efb184e6d869bdafebd26f,SeekingAlpha,positive,0.8933
2025-04-07 16:56:00,Broadcom Authorizes $10B Share Repurchase Program,Broadcom Authorizes $10B Share Repurchase Program,https://finnhub.io/api/news?id=08f05ecccdaeb57481a36581854a2433a8bd9ed49bbbf015b2f94f20f2d9a664,MarketWatch,positive,0.8696
2025-04-07 14:53:59,Stock market racing to price in a 'lost year' for corporate profits,The profit outlook for businesses has dimmed considerably post Trump tariff news.,https://finnhub.io/api/news?id=3d2596a37eb98553056ed8381bf4f7b874f5000b1ee003ac78d618f3d068b3d6,Yahoo,neutral,0.9088
2025-04-07 13:30:08,Broadcom Inc. (AVGO) Is Considered a Good Investment by Brokers: Is That True?,"According to the average brokerage recommendation (ABR), one should invest in Broadcom Inc. (AVGO). It is debatable whether this highly sought-after metric is effective because Wall Street analysts' recommendations tend to be overly optimistic. Would it be worth investing in the stock?",https://finnhub.io/api/news?id=de4cb5038a7cc6865d6b677ffb310e2c29812719256d8acd3919960866be8ba5,Yahoo,positive,0.8199
2025-04-07 13:16:00,"Company News for Apr 7, 2025","Companies in The News Are: BIDU, AVGO, XOM, NKE",https://finnhub.io/api/news?id=5c31c692309fad584a5aa8db024e8f97c8d1e56f42dac1f68cecf53eb3bac48b,Yahoo,positive,0.9255
2025-04-07 13:10:16,Broadcom: Trade War Risks And ASIC Competition,"Broadcom's reliance on China & Apple, competitive threats, and high valuation make it a risky investment despite the recent selloff. Read more about AVGO stock here.",https://finnhub.io/api/news?id=49c9eb10b6e82c743a8c12ce9a355fdb2e9aa8a857d3160079c42e4c0e183703,SeekingAlpha,positive,0.9449
2025-04-07 11:29:41,"NVIDIA: Bears, Beats, Blackwell","Last time around, we saw NVIDIA in major bubble territory. The stock is down 32% since then. Click here to find out why NVDA stock is a Hold.",https://finnhub.io/api/news?id=15ba56cef183d6a231b2e0f0c81b9dfceb2e930c06f21db52620142c9c026a17,SeekingAlpha,positive,0.9333
2025-04-07 11:13:00,Nvidia Stock Rises Amid Uncertainty Over Trump’s Tariffs,Nvidia Stock Rises Amid Uncertainty Over Trump’s Tariffs,https://finnhub.io/api/news?id=c369495197526e0d56398fa9a4c6332faa6fd00a07443b2b079d49610ff342d8,MarketWatch,neutral,0.692
2025-04-07 10:20:00,"The Zacks Analyst Blog Highlights: Broadcom, UnitedHealth, Toyota Motor and Perma-Pipe International","Broadcom, UnitedHealth, Toyota Motor and Perma-Pipe International are included in this Analyst Blog.",https://finnhub.io/api/news?id=db141bb08cd3fcef718b4146229b940afcdbdde843c8972f936442bc76e37f3a,Yahoo,positive,0.9475
2025-04-07 09:40:00,ClearBridge Dividend Strategy Q1 2025 Commentary,,https://finnhub.io/api/news?id=79dd40c75b38dbaa6aa4217acd5888e7869a6d5eb151d2cddb273803189a87c3,SeekingAlpha,positive,0.9418
2025-04-07 07:15:00,S&P 500's Next Stop: Recession,The time has come when the newly US-elected government introduced the long-awaited tariffs policy. Read more to see my thoughts.,https://finnhub.io/api/news?id=58dae7209892244f36ee7dc48e0bad71e1d7836aa72c2d45847d46ae64c7c0ed,SeekingAlpha,positive,0.7513
2025-04-07 05:53:29,Broadcom: Buy The Dip In This Long-Term Compounder (Rating Upgrade),Broadcom is an unbelievable business with multiple billion-dollar segments and tremendous margins. See why I upgrade AVGO stock from sell to strong buy.,https://finnhub.io/api/news?id=f9dffef61f09d7864e02de435502315972a70f73388de0270a376382da6bb7ef,SeekingAlpha,negative,0.812
2025-04-06 17:29:54,Broadcom (NasdaqGS:AVGO) Unveils Expanded Optical Solutions Amid Market Decline (14% Last Week),"Broadcom (NasdaqGS:AVGO) saw a 14% decline in its share price over the past week, possibly influenced by the broader market turmoil caused by the announcement of new tariffs, which pushed the Nasdaq into bear market territory. This fall coincided with Broadcom's announcement of expanded optical interconnect solutions, indicative of its focus on AI infrastructure. Despite presenting significant innovations at the Optical Fiber Communications Conference, Broadcom wasn’t immune to the market’s...",https://finnhub.io/api/news?id=d99c1b94ec45d234b856e50639e7b37b82442893eada9a499e75cbfddfaf2944,Yahoo,negative,0.5834
2025-04-06 11:15:00,1 Artificial Intelligence (AI) Stock That I Just Bought on the Dip,"The artificial intelligence (AI) investment wave has taken a downturn over the past few weeks.  The stock market has sold off across the board, and AI stocks have taken a bit more of a beating.  This opened up a few investment opportunities and allowed me to add another stock to my portfolio: Broadcom (NASDAQ: AVGO).",https://finnhub.io/api/news?id=89ef302a06db62ace61fc6a8d609aac57612ad4bb2ed6b31c281156501d3748a,Yahoo,positive,0.9237
2025-04-06 11:00:00,3 Beaten-Down Tech Stocks to Buy That Have Raised Their Dividends for 15 Years in a Row,"Microsoft (NASDAQ: MSFT), Apple, and Nvidia.  It has crushed the S&P 500 over the long term, gaining 342% over the last decade compared to 145% for the index.  The technology sector has grown in value by so much that it now makes up 29.6% of the S&P 500.",https://finnhub.io/api/news?id=5d92839e6cd47447c8b4078b31e3bef5e1f54068a882b98ce6bcfed07178a65a,Yahoo,positive,0.3865
2025-04-06 10:30:00,The Impact Of Tariffs On Chipmakers,"Trump's tariffs have created volatility in the markets, hitting semiconductor stocks particularly hard. Learn how these tariffs might affect various companies.",https://finnhub.io/api/news?id=e9b6cfd8bde5d942e19b12f9757ba533d664e346a4ebc9dc2f40c4abbfe7735b,SeekingAlpha,positive,0.839
2025-04-06 09:00:00,QQQ: Look Past The Tariff Damage As Investors Aren't Foolish,,https://finnhub.io/api/news?id=6f5303330822ac2decac2c50d7ca8b1838be903b301b4ffacc351116acb70cc5,SeekingAlpha,positive,0.8055
2025-04-06 08:15:00,5 Leading Tech Stocks to Buy in 2025,"From AI to video gaming, these companies will grow by leaps and bounds from 2025 onward.",https://finnhub.io/api/news?id=8426619037107f879ee5592c525187d6bd8604340c458162fa0e036f89fa78b2,Yahoo,positive,0.8294
2025-04-05 11:53:00,3 Artificial Intelligence (AI) Stocks to Buy During the Stock Market Downturn,"With the stock market going through a downturn due to uncertainties about how tariffs will (or won't) affect the economy, it's opening up several investment opportunities in the artificial intelligence (AI) realm.  Although Broadcom's business has many different offerings, its custom AI accelerator business is starting to take off.",https://finnhub.io/api/news?id=2842fd4b4c808e8cd45c5387d0d0549e97195b94875eabffb5e84455df701e2d,Yahoo,positive,0.9119
2025-04-05 09:33:00,2 Top Artificial Intelligence (AI) Stocks Ready for a Bull Run,"The recent market sell-off has created some nice opportunities in the market for long-term investors, particularly among artificial intelligence (AI) stocks.  This includes several AI semiconductor stocks besides Nvidia, which has also seen its stock come under pressure.  Let's look at two AI chip stocks that investors can look to buy ahead of the next AI stock bull run.",https://finnhub.io/api/news?id=6d33ccbae632a5b751af12de573a4c64ef73a84098cbffce2e22aebd1ad6e6d8,Yahoo,positive,0.7787
2025-04-05 08:00:00,"5 Relatively Secure And Cheap Dividend Stocks, Yields Up To 8% (April 2025)","We discuss five discounted, large-cap dividend stocks for stable growth and income. Read here for our filtering process for top DGI picks.",https://finnhub.io/api/news?id=a6d9de19c396701d482892fc3ddcb18bd7765e7a83f5a8f9f7304c93cdc7cd9a,SeekingAlpha,negative,0.8449
2025-04-04 22:17:38,Is Broadcom Inc. (AVGO) the Best Innovative Stock to Buy According to Analysts?,"We recently published a list of 11 Best Innovative Stocks to Buy According to Analysts. In this article, we are going to take a look at where Broadcom Inc. (NASDAQ:AVGO) stands against other best innovative stocks to buy according to analysts. Innovative stocks are the companies that continuously invest in developing new products, services or […]",https://finnhub.io/api/news?id=463b51dbdc74a4c1a5b439000f2356418266e946c9f85c7e23d6943e99bf8cc9,Yahoo,positive,0.8234
2025-04-04 20:54:00,"Top Analyst Reports for Broadcom, UnitedHealth & Toyota Motor","Today's Research Daily features new research reports on 16 major stocks, including Broadcom Inc. (AVGO), UnitedHealth Group Incorporated (UNH) and Toyota Motor Corporation (TM), as well as a micro-cap stock Perma-Pipe International Holdings, Inc. (PPIH).",https://finnhub.io/api/news?id=65489d720042b00b9a731243a5aa78a35db2bd2d95752685ca3eac113120062b,Yahoo,positive,0.9355
2025-04-04 18:25:06,Broadcom (NasdaqGS:AVGO) Unveils Cutting-Edge AI Technologies As Stock Dips 10% In Past Week,"Broadcom (NasdaqGS:AVGO) recently expanded its product portfolio tailored for AI infrastructure at the Optical Fiber Communications Conference, unveiling pioneering technologies like the XPU-CPO and Sian3. Despite these advancements, the company's share price fell by about 10% over the last week. This decline occurred alongside a broader market downturn, as the Dow Jones dropped 4.1% and the Nasdaq Composite entered bear market territory, driven by heightened concerns over a global trade war...",https://finnhub.io/api/news?id=8ddc5cb4594c909aafc889e4c58ebd482f8c54cf7c464d47cbc2d8a6013287f6,Yahoo,neutral,0.8451
2025-04-04 18:07:11,"Nvidia, Marvell, and Broadcom Plunge as Nasdaq Enters Bear Market","Semiconductor stocks drop sharply amid tariff concerns, pushing the Nasdaq into bear market territory",https://finnhub.io/api/news?id=8cbe2547566d0cc76ca74576165a1715d559ff081b10d9d2f802b432e3de1b9e,Yahoo,neutral,0.9601
2025-04-04 17:03:47,"BofA Doubles Down on Nvidia, Broadcom as Tariffs Rattle Chip Sector","Despite global tariff concerns, Bank of America favors chipmakers with U.S. capacity, cash flow, and AI exposure",https://finnhub.io/api/news?id=9d927e3ee06b31e9bcf3abd965e7170bc1b321ace83b7beea8ba0c151303f82b,Yahoo,neutral,0.9673
2025-04-04 16:09:01,"Why Nvidia, Broadcom, and Taiwan Semiconductor Manufacturing Are Plunging Today","Shares of many semiconductor companies, including Nvidia (NASDAQ: NVDA), Broadcom (NASDAQ: AVGO), and Taiwan Semiconductor (NYSE: TSM) tumbled again today as investors processed the potential implications of President Donald Trump's tariffs on the companies and the broader tech industry.  Nvidia's stock was down 6.1%, Broadcom slid 6.1%, and Taiwan Semiconductor (also known as TSMC) fell 5.8% as of 11:27 a.m. ET.",https://finnhub.io/api/news?id=2b4cd48e906d7f8e3d76f20db4f7412ff81658b1611a522810130d5995780ec3,Yahoo,neutral,0.9552
2025-04-04 12:45:41,Don't Miss The Ongoing Sector Rotation,Learn how to navigate market volatility as sector rotation shifts focus to defensive assets. Click here for more information on Market Outlook.,https://finnhub.io/api/news?id=79f9c4fc581de6e423d99fbd0a3c671171b014f0438f10a482fd5183ef690f03,SeekingAlpha,positive,0.9142
2025-04-04 12:20:00,These U.S. companies might have the most at stake as other countries counter Trump’s tariffs,These U.S. companies might have the most at stake as other countries counter Trump’s tariffs,https://finnhub.io/api/news?id=4fa252e859246e2755ac9ffc059aa1ae3bfca7c93a3a973a21093cb02e94687c,MarketWatch,positive,0.8302
2025-04-04 11:46:14,"Nvidia, Semiconductor Stocks Plunge As Trump Tariffs Wreak Havoc","Nvidia, Semiconductor Stocks Plunge As Trump Tariffs Wreak Havoc",https://finnhub.io/api/news?id=622cb56a368652bd0475fccc96eba93c5b7985fb37661de46eefb54ad1608cc4,DowJones,neutral,0.9603
2025-04-04 07:41:00,"Move Over, Stock-Split Stocks: IPO Mania Is Taking Center Stage (and It's Probably Not Going to End Well)","CoreWeave's 42% pop and Newsmax's more than 2,200% two-day gain are turning heads.",https://finnhub.io/api/news?id=2f6d22ca6a01731cf0626b0f3c3ffc5ea233c41783582c3d292eee90af21b1f0,Yahoo,positive,0.5007
2025-04-04 07:02:00,Nvidia Stock Drops. The Next Tariff Blow Comes from China.,Nvidia Stock Drops. The Next Tariff Blow Comes from China.,https://finnhub.io/api/news?id=52d6df689f02f5fd17136b8653586be7ea51651363a9cf41bb60be719025fa23,MarketWatch,neutral,0.9427
2025-04-04 04:19:47,Why An Intel-TSMC Marriage Makes Sense,"Intel (INTC) would maintain a significant stake, while TSMC (TSM) would get a 20% stake in exchange for training and sharing expertise. See more here.",https://finnhub.io/api/news?id=11359292c868505f3109832585489a20b1c0bbe06962c30dc1093bca11d7c389,SeekingAlpha,positive,0.9211
2025-04-03 21:27:14,Semiconductors Winners And Losers At The Start Of Q2 2025,Semis struggled in Q1 2025 and there is potential downside ahead. More compute is believed to offer a decisive edge when it comes to AI. Read more here.,https://finnhub.io/api/news?id=732e5bc4f4c5c4f9d7cfdc8d04b661051c023501f1206e2eea84d58141c39915,SeekingAlpha,positive,0.7504
2025-04-03 19:59:09,Why Broadcom (AVGO) Shares Are Getting Obliterated Today,"Shares of fabless chip and software maker Broadcom (NASDAQ:AVGO) fell 9.2% in the afternoon session after President Trump announced ""reciprocal tariffs"" on all US imports, set at a minimum rate of 10%.",https://finnhub.io/api/news?id=04cdde0364330b9264ba94fe7fcb3195a587fd2e89d29793499ddcb2913338ba,Yahoo,neutral,0.762
2025-04-03 16:56:29,Broadcom: Options The Way To Play The Price Dip,Broadcom could see impacts from higher tariffs and challenges facing its product line-up. Click here to read an analysis of AVGO stock now.,https://finnhub.io/api/news?id=09623be4068c1649ece31b078868e964760d09de05d17591625b473a57b4bcda,SeekingAlpha,positive,0.9255
2025-04-03 13:41:01,Trump Tariffs Wipe Out Nearly $2 Trillion From US Stock Market,(Bloomberg) -- Roughly $1.7 trillion was erased from the S&P 500 Index at the start of trading on Thursday amid worries that President Donald Trump’s sweeping new round of tariffs could plunge the economy into a recession.Most Read from BloombergMetro-North Is Faster Than Acela on NYC-New Haven Route After Signal UpdatesLondon Clears Final Hurdle for More High-Speed Trains to EuropeLocal Governments Vie for Fired Federal WorkersChicago School District Agrees to Minimum 16% Teacher Pay RaiseThe d,https://finnhub.io/api/news?id=3f43f4b68f25e22ef6e1af4947820f2ca42b1cd3f997f5141b4fc2acd40168f0,Yahoo,neutral,0.7797
2025-04-03 13:34:00,QCOM Expands AI Capabilities With Strategic Buyout: Stock to Gain?,"Qualcomm acquires MovianAI to augment its portfolio strength and develop an advanced AI native solution suite for the PC, smartphone and automotive industries.",https://finnhub.io/api/news?id=e2859fd6c69171b91ecf0609deafe274b62c7896966811e7c48771feac85d305,Yahoo,negative,0.9127
2025-04-03 10:47:00,Nvidia Stock Is Falling. It Isn’t Just About Tariffs.,Nvidia Stock Is Falling. It Isn’t Just About Tariffs.,https://finnhub.io/api/news?id=bc53a77497a2c99326380034fcca8aed286e772cca8582bdf5eb29dcaa2dcbf8,MarketWatch,neutral,0.9335
2025-04-03 10:23:36,Better Artificial Intelligence (AI) Stock: Nvidia vs. Broadcom,"Both Nvidia (NASDAQ: NVDA) and Broadcom (NASDAQ: AVGO) have been big beneficiaries of the huge investments in artificial intelligence (AI) hardware, which explains why the share prices of both companies shot up impressively over the past couple of years.  While Nvidia stock jumped more than 280% in the past two years, Broadcom recorded healthy gains of 160% during the same period.  Nvidia stock retreated close to 18% this year, while Broadcom has recorded a sharper drop of almost 28%.",https://finnhub.io/api/news?id=10e93dbf5c7a24fc541444ceb1f7f203c3f1c6586b57115515bcbb32851e53f2,Yahoo,positive,0.68
2025-04-03 08:30:00,"XLK: How Tariffs May Impact Apple, Nvidia, Microsoft, Big Tech (Sell Rating)",XLK is exposed to megatrends that should continue to advance over the coming decades regardless of the trade war. Read why XLK ETF gets a Sell rating from me.,https://finnhub.io/api/news?id=a877aa89cd43b8c721cc5ce6b3c717003d7cc106a1ce3d2c93690577436499f7,SeekingAlpha,positive,0.9212
2025-04-03 06:00:00,Making America's Chip Fabs Great Again,"As national security threats mount, the U.S. aims to revive production of complex computer chips, creating potential opportunities all along the semi supply chain.",https://finnhub.io/api/news?id=37a73499fceac22786ee33a3266606b173cdf68f0d177898c0e6e0eec5989478,SeekingAlpha,positive,0.7267
